1-edinburgh	2-edinburgh	3-edinburgh	4-edinburgh	5-edinburgh	6-edinburgh	7-edinburgh	8-edinburgh	9-edinburgh	10-edinburgh	11-edinburgh	12-edinburgh	13-edinburgh	14-edinburgh	15-edinburgh	16-edinburgh	17-edinburgh	18-edinburgh	19-edinburgh	20-edinburgh	21-edinburgh	22-edinburgh	23-edinburgh	24-edinburgh	25-edinburgh	26-edinburgh	27-edinburgh	28-edinburgh	29-edinburgh	30-edinburgh	31-edinburgh	32-edinburgh	33-edinburgh	34-edinburgh	35-edinburgh	36-edinburgh	37-edinburgh	38-edinburgh	39-edinburgh	40-edinburgh	41-edinburgh	42-edinburgh	43-edinburgh	44-edinburgh	45-edinburgh	46-edinburgh	47-edinburgh	48-edinburgh	49-edinburgh	50-edinburgh	51-edinburgh	52-edinburgh	53-edinburgh	54-edinburgh	55-edinburgh	56-edinburgh
1.7575757576	2.0909090909	2.2121212121	2.2121212121	1.7714285714	2.2285714286	2.4857142857	2.6	0.1168068077	6.57339856766e-06	0.71875	0.0048106469	0.632653	0.0017111713	0.705882	0.0086808781	0.2607802875	0.0029381331	0.8008299409	0.1011070253	5	0	1	0	0	0	0	0	0	0	6	0	5	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	1	1	0	0	0	0	0.8639680483	0.0541304433
1.9545454546	2.5	2.7727272727	2.9090909091	1.9583333333	2.6666666667	3.0416666667	3.2083333333	0.2364714824	1.30476691707e-05	0.744186	0.0012372679	0.635983	0.0005211743	0.744681	0.0022283114	0.3737166324	0.0006742722	0.7419655036	0.1094191306	5	0	1	0	0	0	0	0	0	0	6	0	5	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	1	1	0	0	0	0	0.784612047	0.0587540376
2	2.4	2.4	2.4	1.9166666667	2.5833333333	3	3.25	0.1089810079	0.0002225351	0.666667	0.0763509291	0.511628	0.0747760277	0.545455	0.1165760134	0.0616016427	0.0617841287	0.713001689	0.061354801	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8163262851	0.0353286562
1.880952381	2.380952381	2.5952380952	2.6428571429	1.85	2.35	2.6	2.675	0.0361487485	1.25807845997e-07	0.756098	0.0013779432	0.622881	0.0005060738	0.74359	0.0046845133	0.3100616016	0.000977749	0.8225175813	0.1128701342	3	0	1	0	0	0	0	0	2	0	6	0	3	0	1	0	0	0	0	0	2	0	6	0	0	0	0	0	1	0.8536585366	1	0.0975609756	1	0.0487804878	0.858501639	0.0590172149
1.8421052632	2.2894736842	2.3947368421	2.3947368421	1.8461538462	2.3076923077	2.4102564103	2.4358974359	0.0637697574	4.93822439318e-09	0.72973	0.0024617061	0.623711	0.0014397832	0.710526	0.004029944	0.2587268994	0.0021525679	0.7729864833	0.1001686711	2	0	1	1	0	0	0	0	0	2	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0.9459459459	0	0	1	0.0540540541	0.7664218869	0.0526365565
1.5384615385	1.8461538462	2	2.0769230769	1.4615384615	1.7692307692	1.8461538462	1.8461538462	0.0081615739	6.06042238122e-06	0.75	0.0490954732	0.57971	0.0347003486	0.75	0.1073990596	0.0882956879	0.0504292649	0.869148668	0.0761811909	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8249121863	0.0405140306
1.8472222222	2.1388888889	2.1944444444	2.1944444444	1.8378378378	2.2432432432	2.4594594595	2.5405405405	0.0521563734	2.48826787146e-09	0.788732	0.0006387786	0.66954	0.0006470111	0.794521	0.0017890963	0.5215605749	0.0008642845	0.826989179	0.1415047203	9	5	1	0	1	1	1	5	0	0	19	1	9	5	1	0	1	1	1	5	0	0	19	1	1	0.0724637681	0	0	1	0.884057971	1	0.0289855072	1	0.0144927536	0.8642602339	0.0704643438
1.9090909091	2.4090909091	2.6363636364	2.7272727273	1.9534883721	2.6511627907	3	3.1162790698	0.0731686229	3.10811484531e-05	0.744186	0.0013160461	0.630435	0.000590804	0.738095	0.0030624172	0.3141683778	0.0005770945	0.7833413067	0.1100536904	3	0	1	0	0	0	0	0	0	1	5	0	3	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.8291069978	0.0584652537
1.8888888889	2.3333333333	2.5555555556	2.6388888889	1.9117647059	2.4411764706	2.6764705882	2.7941176471	0.1209784591	6.51189395431e-05	0.771429	0.0038182667	0.625668	0.0020836484	0.757576	0.0096604934	0.2402464066	0.0033504598	0.7984661212	0.1056680957	2	0	1	0	0	0	0	0	0	0	4	0	2	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.8379677711	0.055757611
1.5294117647	1.7941176471	1.8235294118	1.8235294118	1.7222222222	2	2.0555555556	2.0555555556	0.0203945288	2.47519880785e-08	0.787879	0.0046791999	0.655738	0.0026494947	0.8	0.0086701328	0.250513347	0.0038691934	0.7951575353	0.108866321	1	0	1	0	2	1	0	0	0	0	5	0	2	0	1	0	1	1	0	0	0	0	5	0	1	0.0303030303	0	0	1	0.8484848485	0	0	1	0.1212121212	0.8863797577	0.0589344332
1.8125	2.25	2.5	2.5625	1.7333333333	2.0666666667	2.1333333333	2.1333333333	0.0416683785	6.93234499526e-05	0.6	0.0300480304	0.527473	0.0192998065	0.642857	0.0754957467	0.1006160164	0.0307781927	0.8453886244	0.0786347087	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.8666666667	0	0	1	0.1333333333	0.7831582096	0.0355892385
1.8157894737	1.9736842105	2	2	1.9024390244	2.2682926829	2.3658536585	2.3902439024	0.1318528138	1.85568092149e-06	0.783784	0.0029868191	0.608696	0.0025471474	0.8	0.0056126406	0.2525667351	0.0036908532	0.7722270181	0.1094024937	2	2	1	0	0	0	1	2	0	0	9	0	2	2	1	0	0	0	1	2	0	0	9	0	0	0	1	0.0540540541	1	0.8918918919	0	0	1	0.0540540541	0.8042614101	0.0531454881
1.8148148148	2.2962962963	2.4444444444	2.4814814815	1.8571428571	2.3928571429	2.6428571429	2.7142857143	0.1121483293	0.0001095208	0.692308	0.008026598	0.578947	0.0042646106	0.703704	0.0168164311	0.1971252567	0.0067272498	0.7346384703	0.0910594129	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8252563337	0.0486923646
1.8	2.3	2.5	2.5666666667	1.8484848485	2.5757575758	2.9696969697	3.1212121212	0.0737193773	4.63284395705e-06	0.689655	0.0060528666	0.626506	0.0033147522	0.75	0.0102805882	0.2484599589	0.0031181019	0.7531052157	0.0952821341	0	1	1	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.7961431716	0.0518499435
1.8970588235	2.3970588235	2.5882352941	2.6176470588	1.9027777778	2.4444444444	2.7361111111	2.8611111111	0.0104179846	4.59992008023e-10	0.80597	0.0006455311	0.64986	0.0005803176	0.788732	0.0012061626	0.5071868583	0.0008862717	0.7990879107	0.1377033956	3	4	2	0	3	1	1	4	0	1	15	0	4	4	2	0	1	1	1	4	1	0	13	0	0	0	0	0	1	1	0	0	0	0	0.8634907109	0.0695400042
1.7407407407	2.2222222222	2.3333333333	2.3703703704	1.7857142857	2.1428571429	2.25	2.25	0.074885694	3.50251770943e-06	0.692308	0.0082462767	0.618785	0.002623069	0.703704	0.0173760834	0.2361396304	0.0042788056	0.7910040534	0.09609862	1	0	1	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	3	1	0	0	1	0.1538461538	1	0.7307692308	1	0.0384615385	1	0.0769230769	0.7904724942	0.0472451975
1.8222222222	2.2888888889	2.4444444444	2.4888888889	1.962962963	2.5555555556	2.7962962963	2.8518518519	0.1423979953	2.43895192249e-07	0.75	0.0011936022	0.627119	0.0004479792	0.735849	0.0007284434	0.3470225873	0.0005285056	0.7942643029	0.1121002059	3	2	1	0	0	0	1	2	0	0	6	1	3	2	1	0	0	0	1	2	0	0	6	1	0	0	0	0	1	0.9318181818	1	0.0681818182	0	0	0.8121512742	0.0567319217
1.84	2.16	2.2	2.2	1.8965517241	2.4482758621	2.5862068966	2.5862068966	0.0980112091	5.10342121152e-07	0.75	0.0108966003	0.606383	0.0175422852	0.714286	0.0147390019	0.1273100616	0.0227699885	0.7842492234	0.091146692	1	2	1	0	0	0	1	2	0	2	7	0	1	2	1	0	0	0	1	2	1	0	8	0	0	0	1	0.0909090909	1	0.9090909091	0	0	0	0	0.7458645321	0.0431200676
1.1818181818	1.1818181818	1.1818181818	1.1818181818	1.3333333333	1.5	1.5	1.5	0.1982936333	5.6133065269e-06	0.8	0.0669396354	0.741935	0.0487399653	0.727273	0.1196890232	0.0985626283	0.060809637	0.87599584	0.0753801262	1	0	0	0	0	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	7	1	1	0.2	0	0	1	0.5	1	0.1	1	0.2	0.7072947288	0.0316079092
1.756097561	2.0975609756	2.1463414634	2.1463414634	1.8837209302	2.2558139535	2.3023255814	2.3023255814	0.1446690965	4.25466842361e-09	0.775	0.0020781689	0.637306	0.0019563435	0.761905	0.004189333	0.2833675565	0.0019085378	0.8084947496	0.1135383568	2	2	1	0	1	1	1	2	0	0	8	0	2	2	1	0	1	1	1	2	0	0	8	0	1	0.0789473684	1	0.0526315789	1	0.8157894737	0	0	1	0.0526315789	0.799689313	0.0549497356
1.8409090909	2.1818181818	2.2954545455	2.3409090909	1.8510638298	2.3404255319	2.5744680851	2.6595744681	0.1225144587	1.75445789987e-05	0.790698	0.0020444068	0.658009	0.0010100504	0.782609	0.0031470366	0.3429158111	0.0007453911	0.7575774882	0.1144038649	2	0	3	1	0	0	0	0	0	1	5	0	2	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0.9302325581	1	0.0697674419	0	0	0.823286452	0.0608358887
1.8064516129	2.3225806452	2.5483870968	2.6129032258	1.8571428571	2.3571428571	2.5714285714	2.6428571429	0.0522648359	9.28830263827e-09	0.733333	0.0057361782	0.609756	0.0034105979	0.740741	0.017917379	0.205338809	0.0059362558	0.7721259737	0.0966203986	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.0666666667	0	0	1	0.9333333333	0	0	0	0	0.8646820333	0.0522305672
1.9024390244	2.2926829268	2.3902439024	2.3902439024	1.9512195122	2.4878048781	2.7804878049	2.8536585366	0.1542337652	1.42717666254e-06	0.775	0.0022359503	0.633333	0.0020985391	0.75	0.004831366	0.2340862423	0.0034926976	0.7722557493	0.1029656718	4	0	1	0	0	0	0	0	0	1	5	0	4	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0.8052131129	0.0562859748
1.875	2.625	3	3	1.8571428571	2.4285714286	2.7142857143	2.8571428571	0.1184659029	0.0002719539	0.571429	0.1056892804	0.393939	0.1086768929	0.666667	0.2741825965	0.0287474333	0.1741318881	0.6467286782	0.0506441482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.7643369606	0.0277141985
1.945945946	2.6756756757	3.0540540541	3.2432432432	2	2.7894736842	3.2894736842	3.5263157895	0.1785362236	0.0001108117	0.722222	0.0031288449	0.613757	0.0018730814	0.72973	0.0056645763	0.2607802875	0.0015893172	0.7669895799	0.1044500018	2	0	1	0	1	1	0	0	1	0	5	0	2	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	1	1	0	0	0	0	0.806734082	0.054354901
1.8461538462	2.2564102564	2.358974359	2.3846153846	1.875	2.425	2.675	2.75	0.2001703982	2.52183556739e-06	0.763158	0.0025389088	0.59633	0.0008791801	0.717949	0.0050865675	0.2587268994	0.0014915966	0.7708647318	0.1100685207	2	0	1	1	0	0	0	0	2	1	5	0	2	0	1	0	0	0	0	0	2	0	5	0	0	0	0	0	1	0.8947368421	0	0	1	0.1052631579	0.7712924366	0.0578342256
1.7272727273	2.0909090909	2.2272727273	2.2272727273	1.9166666667	2.4166666667	2.5833333333	2.625	0.0447682061	1.65592688855e-05	0.666667	0.0145559602	0.557522	0.0111969624	0.652174	0.0275763055	0.160164271	0.0115877645	0.8072174214	0.0897292327	0	1	1	0	0	0	1	1	0	0	2	1	0	1	1	0	0	0	1	1	0	0	2	1	1	0.0952380952	0	0	1	0.9047619048	0	0	0	0	0.852278609	0.0448219598
1.9555555556	2.5555555556	2.7111111111	2.7111111111	1.9545454546	2.5681818182	2.7727272727	2.7954545455	0.0902912679	3.49961533561e-06	0.75	0.0009604188	0.637555	0.0005585059	0.767442	0.0031412162	0.3141683778	0.0006164542	0.7691643103	0.1076359333	3	0	1	1	1	1	0	0	0	1	5	0	3	0	1	0	0	0	0	0	0	0	4	0	0	0	1	0.0238095238	1	0.9761904762	0	0	0	0	0.8162398958	0.0552630122
1.5151515152	1.6666666667	1.696969697	1.696969697	1.7105263158	2.1315789474	2.2368421053	2.2368421053	0.2087205237	5.63652701361e-05	0.71875	0.0045274956	0.62963	0.0024569644	0.702703	0.0054626538	0.2587268994	0.0037934599	0.802462296	0.1037908872	5	0	3	0	0	0	0	0	0	0	8	0	5	0	3	0	0	0	0	0	0	0	8	0	1	0.0625	0	0	1	0.78125	0	0	1	0.15625	0.8130427047	0.0476611094
2	3	3.25	3.25	2	3	3.625	3.875	0.3229982415	0.0447657184	0.285714	0.1036196646	0.129032	0.1189579938	0.285714	0.2190331197	0.0164271047	0.1809739596	0.545854571	0.0384322193	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0.6445622301	0.0230383479
1.9677419355	2.3870967742	2.4516129032	2.4516129032	2	2.5333333333	2.7	2.7666666667	0.1317386676	4.78819532649e-05	0.666667	0.0048036694	0.60119	0.0030607715	0.724138	0.0131827209	0.2258726899	0.0041316818	0.7726199272	0.0941333952	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.8242533619	0.0524706162
1.8571428571	2.3333333333	2.6190476191	2.8095238095	1.9130434783	2.5217391304	2.8695652174	3	0.1002442394	8.72858113669e-06	0.6	0.0154643853	0.54955	0.0110702866	0.681818	0.0296060523	0.1396303901	0.01615186	0.7717786168	0.0826274897	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8289876333	0.0434767147
1.5185185185	1.8518518519	2.037037037	2.1481481482	1.5	1.7307692308	1.8461538462	1.9230769231	0.2067190636	0.0002869307	0.730769	0.0084245405	0.610778	0.0043847848	0.76	0.0225571201	0.2135523614	0.0065242081	0.866953307	0.1058142927	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	1	0.0384615385	0	0	1	0.7307692308	1	0.0384615385	1	0.1923076923	0.8409861162	0.041816127
1.75	2.1785714286	2.3214285714	2.3571428571	1.8484848485	2.4848484849	2.8181818182	2.9393939394	0.1535380619	5.07753896397e-05	0.666667	0.0077972409	0.608187	0.0029584242	0.625	0.0101852234	0.2422997947	0.0025320496	0.7389159256	0.0953636078	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0.037037037	1	0.8888888889	0	0	1	0.0740740741	0.8300632645	0.0522931059
1.8181818182	2.0606060606	2.1515151515	2.1818181818	1.8571428571	2.3142857143	2.4571428571	2.4857142857	0.1462366813	1.76718130291e-05	0.78125	0.0053119013	0.621118	0.0038015311	0.735294	0.0086844599	0.2340862423	0.0042926493	0.7971780448	0.1042675031	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	1	0.03125	0	0	1	0.9375	0	0	1	0.03125	0.8534364778	0.054219992
1.7777777778	2.1111111111	2.2222222222	2.2777777778	1.8421052632	2.3157894737	2.5263157895	2.5263157895	0.1465040728	0.0009750415	0.647059	0.0237009835	0.563218	0.0210606834	0.611111	0.0460054305	0.1067761807	0.0295040245	0.7526746993	0.0751428201	2	0	1	0	0	0	0	0	1	0	4	0	2	0	1	0	0	0	0	0	1	0	4	0	0	0	1	0.0588235294	1	0.8235294118	0	0	1	0.1176470588	0.7433816998	0.0390986247
1.9	2.7	3.2	3.5	2	2.6666666667	3	3.1111111111	0.1362432255	0.0039326319	0.444444	0.0776233095	0.410256	0.0854734178	0.5	0.1868159538	0.0308008214	0.1434256286	0.6954609626	0.0518007035	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0.7613885931	0.0275447467
2	2.5	2.625	2.625	1.9473684211	2.6842105263	2.9473684211	3	0.1883073439	0.0017978721	0.533333	0.0305895742	0.554455	0.014901599	0.666667	0.0470591438	0.1375770021	0.0140549385	0.722381616	0.080452311	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0.0666666667	1	0.9333333333	0	0	0	0	0.7145385638	0.0388374185
1.6447368421	1.9605263158	2.0657894737	2.0921052632	1.6794871795	2.0769230769	2.2820512821	2.3846153846	0.0829405935	5.50583821495e-11	0.8	0.0008019621	0.694149	0.0014278287	0.792208	0.0012531733	0.5441478439	0.0013151566	0.8184431528	0.147485746	10	4	1	0	3	1	1	4	0	0	20	1	9	3	1	0	1	1	1	3	0	0	16	1	1	0.0289855072	0	0	1	0.8260869565	1	0.0289855072	1	0.115942029	0.8591384045	0.0658029534
1.8405797101	2.1739130435	2.2463768116	2.2463768116	1.9014084507	2.3521126761	2.5633802817	2.6338028169	0.0096558025	5.78741775737e-13	0.823529	0.0009743738	0.658754	0.0005933207	0.828571	0.0018481956	0.4907597536	0.0006020676	0.8168774393	0.1434614567	2	0	2	1	2	1	0	0	2	1	11	0	4	0	2	0	1	1	0	0	2	0	10	0	1	0.0147058824	0	0	1	0.9264705882	1	0.0147058824	1	0.0441176471	0.8998017904	0.075575929
1.9565217391	2.6304347826	2.9130434783	3	1.9583333333	2.6041666667	2.9166666667	3	0.1969418857	1.36787410456e-05	0.755556	0.0011245025	0.628352	0.0004058238	0.744681	0.0022775608	0.3572895277	0.0006338268	0.740369426	0.1088836656	4	0	1	0	0	0	0	0	2	0	7	0	4	0	1	0	0	0	0	0	2	0	7	0	1	0.0222222222	0	0	1	0.9333333333	1	0.0222222222	1	0.0222222222	0.7885631088	0.056470142
1.9230769231	2.6538461539	2.9615384615	3.1153846154	1.9130434783	2.4347826087	2.7391304348	2.8695652174	0.098427242	2.93585176908e-06	0.64	0.0089845634	0.565517	0.0053226888	0.636364	0.0300340743	0.1457905544	0.0128453745	0.6841891491	0.0781621796	1	0	1	0	0	0	0	0	1	0	3	0	1	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0.96	0	0	1	0.04	0.8535367372	0.0456870697
1.85	2.4	2.55	2.55	1.9	2.5	2.8	2.85	0.0459212379	1.67528698249e-07	0.578947	0.0169393383	0.55814	0.0074854047	0.631579	0.0396994927	0.1396303901	0.0130693176	0.7620900092	0.0742009686	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8236967343	0.0407026406
1.8636363636	2.2954545455	2.3636363636	2.3636363636	1.9574468085	2.5106382979	2.6808510638	2.7234042553	0.1414772082	1.24838850816e-07	0.767442	0.0014641491	0.649805	0.0004725173	0.76087	0.0028604946	0.3737166324	0.0005035326	0.8024755237	0.1203045086	3	1	1	1	0	0	1	1	0	1	5	0	3	2	2	0	0	0	1	2	0	0	5	1	0	0	1	0.023255814	1	0.8837209302	0	0	1	0.0930232558	0.7558068277	0.0566278755
1.8888888889	2.3555555556	2.5111111111	2.6	1.9	2.5	2.82	2.96	0.0876758686	4.66907835242e-08	0.727273	0.0010988433	0.62	0.0005733966	0.734694	0.0011202	0.3552361396	0.0004340424	0.8080695016	0.1183324665	3	1	1	0	1	1	1	1	0	0	5	0	3	1	1	0	1	1	1	1	0	0	6	0	1	0.0238095238	1	0.0476190476	1	0.880952381	0	0	1	0.0476190476	0.8283272767	0.0602071266
1.9310344828	2.6206896552	3.0344827586	3.2413793103	1.9696969697	2.7575757576	3.2727272727	3.6060606061	0.0687459732	2.47639957041e-08	0.642857	0.0064946997	0.54717	0.0036278762	0.6875	0.0097907805	0.2032854209	0.0052158377	0.7314757064	0.0960513046	2	0	3	0	0	0	0	0	0	0	4	1	2	0	1	0	0	0	0	0	2	0	5	0	1	0.0714285714	1	0.1071428571	1	0.8214285714	0	0	0	0	0.7781177122	0.0496194592
1.7837837838	2.3513513514	2.7027027027	2.8378378378	1.8108108108	2.4054054054	2.7297297297	2.8378378378	0.0406933977	6.17687624795e-08	0.694444	0.0028096807	0.615	0.001614277	0.722222	0.0060442444	0.2320328542	0.0035499727	0.7524367294	0.1011982661	3	0	1	0	0	0	0	0	0	0	4	0	3	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0.8888888889	0	0	1	0.1111111111	0.8811523979	0.0565517702
1.6842105263	2.052631579	2.0789473684	2.0789473684	1.6829268293	2.0731707317	2.2195121951	2.243902439	0.1474208813	1.17587715277e-06	0.810811	0.0036895206	0.642458	0.0027682008	0.775	0.0050301545	0.2607802875	0.0037693012	0.8009787876	0.1112591005	3	1	0	0	0	0	1	1	0	2	8	0	3	1	1	0	0	0	1	1	2	0	9	0	0	0	1	0.027027027	1	0.8378378378	1	0.0810810811	1	0.0540540541	0.8022065646	0.0534355066
1.96875	2.65625	3.03125	3.0625	1.9655172414	2.724137931	2.9655172414	2.9655172414	0.4431460824	0.0013833319	0.709677	0.0048534122	0.59893	0.0018850359	0.785714	0.0184358409	0.2402464066	0.0030787422	0.7158570227	0.0944797135	0	0	2	1	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0.0322580645	1	0.8064516129	1	0.064516129	1	0.0967741935	0.7318960922	0.0499624824
2	2.6296296296	2.7777777778	2.8148148148	2	2.6785714286	2.9285714286	3.0357142857	0.1960485909	0.0005803086	0.692308	0.0081227074	0.60479	0.0031499059	0.703704	0.0167671817	0.2012320329	0.0045320648	0.746700066	0.0907391745	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.721201271	0.047016047
1.7777777778	2.2592592593	2.4814814815	2.5555555556	1.7857142857	2.1428571429	2.25	2.2857142857	0.0158104585	4.38448350697e-09	0.692308	0.0079275626	0.572464	0.0059613107	0.740741	0.018664179	0.1848049281	0.0083727564	0.8236499659	0.0981193481	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.9230769231	1	0.0769230769	0	0	0.8613963004	0.0499560003
1.7647058824	2.2352941177	2.431372549	2.5098039216	1.7872340426	2.3404255319	2.5319148936	2.5957446809	0.2292453243	7.37329128082e-06	0.74	0.0006689394	0.621094	0.0002466402	0.76087	0.0024673949	0.3305954825	0.0007147177	0.8027329104	0.1157106585	5	0	1	0	0	0	0	0	0	0	6	0	5	0	1	0	0	0	0	0	0	0	6	0	1	0.06	0	0	1	0.86	0	0	1	0.08	0.8098605524	0.0556954836
1.8292682927	2.1707317073	2.3170731707	2.3658536585	1.8510638298	2.4468085106	2.8085106383	2.9787234043	0.0460404097	6.49326138594e-10	0.775	0.0021519953	0.643564	0.0014093727	0.73913	0.0027055829	0.2895277207	0.0014193919	0.815275065	0.1151128596	1	0	1	0	3	1	0	0	0	1	6	0	4	0	1	0	1	1	0	0	1	0	7	0	1	0.0263157895	1	0.0263157895	1	0.8947368421	1	0.0526315789	0	0	0.8392217492	0.0603129862
1.9523809524	2.4761904762	2.6190476191	2.6666666667	1.9565217391	2.6956521739	3.0869565217	3.3043478261	0.2471136157	0.0013097361	0.7	0.0167313638	0.542373	0.0094918731	0.681818	0.0294166659	0.1334702259	0.0135356621	0.7290506883	0.080573366	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0.7911318206	0.0424786729
1.75	1.75	1.75	1.75	1.625	1.625	1.625	1.625	0.3527645484	0.011006715	0.714286	0.1102397342	0.542857	0.1018026359	0.714286	0.2350933487	0.0472279261	0.1310452414	0.9178173539	0.0608333818	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8231243213	0.0319644256
1.8909090909	2.3818181818	2.5818181818	2.6545454546	1.9444444444	2.4074074074	2.5925925926	2.6481481482	0.0735436461	4.25505177298e-10	0.796296	0.0006011902	0.645283	0.0004089697	0.792453	0.0018580455	0.3675564682	0.0006756295	0.7757631968	0.1259053771	3	0	1	0	0	0	0	0	2	0	7	0	3	0	1	0	0	0	0	0	2	0	7	0	0	0	0	0	1	0.9259259259	0	0	1	0.0740740741	0.8620662581	0.0644024631
1.8813559322	2.4237288136	2.6610169492	2.7627118644	1.8813559322	2.4745762712	2.7457627119	2.8644067797	0.0821353861	1.00076512851e-09	0.741379	0.0002228298	0.638796	0.0002256674	0.758621	0.0012030285	0.3798767967	0.0002673745	0.7542718104	0.1220928837	3	1	1	0	0	0	1	1	2	0	9	0	3	1	1	0	0	0	1	1	2	0	8	0	1	0.0517241379	0	0	1	0.9137931034	1	0.0344827586	0	0	0.8742096433	0.0646775749
1.8823529412	2.3235294118	2.4705882353	2.5	1.8571428571	2.3428571429	2.6	2.7714285714	0.1958861845	0.0004154744	0.727273	0.0034552118	0.630952	0.0030865681	0.705882	0.0076743995	0.2299794661	0.0045803823	0.7964305078	0.0999184968	5	0	2	0	0	0	0	0	0	0	6	0	5	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0.9393939394	0	0	1	0.0606060606	0.838675432	0.0534087386
1.75	2.2222222222	2.3888888889	2.4166666667	1.8235294118	2.2058823529	2.3235294118	2.3529411765	0.1107976235	8.32633029524e-07	0.714286	0.0029818673	0.617801	0.0016698549	0.69697	0.0093197772	0.2402464066	0.0032481246	0.7393924235	0.0936346698	1	0	1	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0.9714285714	1	0.0285714286	0	0	0.7884733548	0.0489666969
1.7777777778	2.2222222222	2.3703703704	2.4074074074	1.9285714286	2.4642857143	2.7857142857	2.8571428571	0.0628281668	1.89251103965e-05	0.692308	0.0078501349	0.602649	0.0044533659	0.703704	0.0166149563	0.1909650924	0.0076949553	0.8046641599	0.0961953084	3	0	1	0	0	0	0	0	0	0	4	0	3	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0.9230769231	0	0	1	0.0769230769	0.8604523596	0.0500280066
1.9545454546	2.2272727273	2.3181818182	2.3181818182	1.9090909091	2.3181818182	2.5454545455	2.6363636364	0.0131163493	1.35809708147e-07	0.666667	0.0145732914	0.571429	0.0156341792	0.714286	0.0335983876	0.1273100616	0.0210414194	0.8193921223	0.0880102666	0	2	2	0	0	0	1	2	0	0	3	0	0	2	2	0	0	0	1	2	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.8078728508	0.0443010136
