1-tcd	2-tcd	3-tcd	4-tcd	5-tcd	6-tcd	7-tcd	8-tcd	9-tcd	10-tcd	11-tcd	12-tcd	13-tcd	14-tcd	15-tcd	16-tcd	17-tcd	18-tcd	19-tcd	20-tcd	21-tcd	22-tcd	23-tcd	24-tcd	25-tcd	26-tcd	27-tcd	28-tcd	29-tcd	30-tcd	31-tcd	32-tcd	33-tcd	34-tcd	35-tcd	36-tcd	37-tcd	38-tcd	39-tcd	40-tcd	41-tcd	42-tcd	43-tcd
0.23984375	0.1584434211	0.2572368421	0.29	0.3072368472	0.6960784314	0.3725379917	0.3411006862	0.2342512147	0.6226851852	0.4908037795	0.5136472945	0.6342592593	0.0270284462	0.0269499077	0.0520669854	0.0521140783	0.0067619942	0.0067371208	0.0351684253	0.0351349386	0.0312060517	0.031189795	0.001906866	0.0300352092	0.2692567568	0.1657344322	0.3486434109	0.3822222222	0.7905982906	0.4474243761	0.2409367729	0.7418699187	0.75	0.0345684126	0.0345804709	0.057580942	0.0577307655	0.0105410644	0.0104064992	0.0370991443	0.0370265464	0.0023911307
0.2905913978	0.2022384029	0.2590277778	0.2794871795	0.3001176185	0.7121212121	0.3888124846	0.3336973825	0.2352116939	0.6421568627	0.4704771661	0.4924496542	0.6642156863	0.0300778756	0.0325075394	0.059743668	0.063387856	0.007378051	0.0091108079	0.036842247	0.0383527065	0.0318720552	0.0328994738	0.0068623411	0.0325451238	0.1931034483	0.1243703605	0.3044117647	0.3243243243	0.6935483871	0.3860078322	0.2418822475	0.6666666667	0.6927083333	0.0302739529	0.0334228192	0.0597948236	0.0645266773	0.0080681132	0.0102700312	0.0387541806	0.0408800914	0.0055611579
0.2006578947	0.130651164	0.3473333333	0.3285493827	0.2683744581	0.623015873	0.3494805193	0.2933307313	0.2120583061	0.6287878788	0.4531903785	0.4717948365	0.6515151515	0.0116006842	0.0153294438	0.0150036949	0.0179793044	0.0030147615	0.0077392331	0.0046942277	0.0071012196	0.0031893946	0.0053590511	0.0049654312	0.0051511676	0.3293478261	0.1855944508	0.3551388889	0.3966397849	0.7233333333	0.3595909	0.2631874358	0.7023809524	0.7166666667	0.0327269818	0.0434204321	0.0243112529	0.0323185938	0.0070034377	0.0140233226	0.0062421059	0.0098826972	0.0022695242
0.209280303	0.1437689178	0.2568452381	0.295	0.2693839816	0.7916666667	0.5004561991	0.3006214223	0.2135618822	0.608974359	0.4646115897	0.4873970543	0.6282051282	0.0106353505	0.0136826755	0.0443191349	0.0481031771	0.0008049364	0.0031137143	0.0369545264	0.0393608309	0.034226214	0.0363345227	0.0029613176	0.0354606247	0.1657608696	0.1090794929	0.324137931	0.3524193548	0.6866666667	0.4106098244	0.2097769163	0.5802469136	0.6049382716	0.0138809284	0.01634761	0.0445178704	0.0479403364	0.0007016283	0.0033018543	0.0357645517	0.0385017478	0.0001615226
0.1715909091	0.1157875072	0.3019607843	0.3795833333	0.2396963476	0.7051282051	0.4512975997	0.264621643	0.2507438787	0.5333333333	0.4256929106	0.4448420032	0.5611111111	0.010633893	0.0166159321	0.0535603064	0.0623823381	0.0005780919	0.0070873439	0.044770365	0.0506675315	0.0424041905	0.0472729161	0.0073115211	0.0458709086	0.275	0.1953713681	0.3225490196	0.3640350877	0.7820512821	0.5058206073	0.2467428487	0.6111111111	0.6333333333	0.0143029424	0.0200204704	0.0547405858	0.06293944	0.0012768167	0.0079544268	0.0471725187	0.0532378597	0.0009405719
0.3507575758	0.2199318922	0.3671171171	0.4107723577	0.3050960174	0.7142857143	0.3797306683	0.3414855362	0.2717758843	0.693627451	0.4771005846	0.49870537	0.7107843137	0.0434566158	0.0505197224	0.0699445822	0.0772951676	0.010893753	0.0190052159	0.0397984623	0.045214224	0.0320298512	0.0366315495	0.0082843976	0.0332023119	0.2447916667	0.1593385621	0.3861111111	0.44375	0.7444444444	0.4531977408	0.2532215942	0.6962365591	0.7096774194	0.0259274712	0.0336782576	0.0556837385	0.0636139226	0.0047641429	0.012065929	0.0373692877	0.0429061588	0.0017831486
0.1040178571	0.0678074489	0.2093055556	0.246875	0.1780102443	0.4694444444	0.2980926445	0.1900850727	0.2130679178	0.4464285714	0.3386918724	0.3509386051	0.4761904762	0.0098628892	0.0147159807	0.0437787774	0.0491062604	0.0016071554	0.0084297319	0.0353848895	0.0395556532	0.0315495142	0.0354778931	0.0100660576	0.0347690052	0.1051388889	0.0673571035	0.2177083333	0.3019736842	0.40625	0.2313856938	0.2530440963	0.4694444444	0.5111111111	0.0175431837	0.0225325186	0.0567820713	0.0620827352	0.0031408733	0.0103715889	0.0411735153	0.0453951921	0.0025385731
0.3019230769	0.1981036829	0.3579268293	0.3638297872	0.2595739964	0.6422764228	0.3738826782	0.2867383803	0.2332054436	0.655982906	0.4138789811	0.4320945321	0.6688034188	0.0246723475	0.0262473538	0.05387683	0.0567110474	0.0042916015	0.0053030982	0.0310591804	0.0327684644	0.0285670291	0.0299675203	0.003272653	0.0290069639	0.2067829457	0.1291226432	0.3194444444	0.4137254902	0.6	0.3284807945	0.2416723569	0.6744186047	0.6976744186	0.0263169557	0.0285607976	0.0535559316	0.0578020245	0.00718457	0.0095735473	0.0335933161	0.0361906692	0.003214404
0.1383333333	0.089694044	0.4378787879	0.3455128205	0.2131513972	0.5476190476	0.3536142275	0.2239557764	0.1993014515	0.7222222222	0.4089861568	0.4281243812	0.7407407407	0.0107685969	0.0132460459	0.0080932193	0.0091176074	0.0001960186	0.000264018	0.0020333455	0.0020311258	0.0019264805	0.0019254341	0.0001452478	0.0018635137	0.3979166667	0.2206993118	0.5666666667	0.3888888889	0.7604166667	0.3722095484	0.279917704	0.8333333333	0.8409090909	0.0304737423	0.0338157468	0.0210926858	0.0228428117	0.0089689732	0.0096903966	0.0059618826	0.0063024859	0.0019259581
0.1860714286	0.1177636155	0.2482905983	0.2787878788	0.2533185555	0.6509009009	0.3862974674	0.2781542303	0.2065705271	0.6216216216	0.4169480754	0.4360402632	0.6463963964	0.0209278277	0.028899561	0.0471782819	0.0509112616	0.0029784332	0.0105403009	0.0299708307	0.0307099492	0.0285329894	0.0287283817	0.0091037712	0.0280105056	0.1723484848	0.1112208158	0.2265765766	0.2724206349	0.6119047619	0.3669815749	0.2049382101	0.5857142857	0.6047619048	0.0221640939	0.0252027673	0.0482337939	0.0514809071	0.007387427	0.0097379264	0.0342452161	0.0346708149	0.0006376097
0.2072619048	0.1386747784	0.2405701754	0.2901162791	0.2694663364	0.7387387387	0.443122484	0.2998430846	0.2119640468	0.4901960784	0.4548502701	0.4763421995	0.5196078431	0.0163958348	0.0170466249	0.0472888827	0.0486051707	0.0040539151	0.0042365715	0.0315879091	0.0318582523	0.0298285306	0.0299322527	0.0036334759	0.0290722041	0.193504902	0.1188437745	0.2356837607	0.2636904762	0.6898148148	0.392065691	0.2002930873	0.6216216216	0.6351351351	0.0179687327	0.0187525206	0.0441084472	0.0452021967	0.0038608218	0.0043042976	0.0324288009	0.0326468321	0.0002642254
0.1161458333	0.0839752968	0.5041666667	0.2473958333	0.1402547736	0.3916666667	0.2590645702	0.1444006391	0.1846968434	0.3333333333	0.2861897993	0.2923125597	0.3611111111	0.0002883345	0.0133205521	8.7405977985933e-06	0.0078112232	0.0004633115	0.0073791474	4.75323572238386e-06	0.0029486417	4.81254548530746e-06	0.0011246367	0.001024395	9.47372658391965e-05	0.11875	0.0792945497	0.3302777778	0.3135416667	0.5083333333	0.3054420329	0.1661855023	0.4652777778	0.4861111111	0.0042726885	0.0164848012	0.0024125529	0.0096675822	0.000899318	0.0041134383	1.70882818458705e-05	0.0013341883	0.0010518131
0.1396455224	0.0859144977	0.1463037634	0.1760555556	0.2064912608	0.4951690821	0.2883201834	0.2234124726	0.1719486827	0.4661016949	0.3693210767	0.3846249265	0.5127118644	0.0174563648	0.0208882734	0.0374055442	0.0403487253	0.0011152712	0.0057754499	0.0221942768	0.0246312843	0.0206757869	0.023070551	0.0058724418	0.0229224061	0.1892210145	0.1190816891	0.2447916667	0.2558441558	0.5070422535	0.28927023	0.1862277718	0.5013661202	0.5450819672	0.0164892511	0.0222745455	0.0375539254	0.0424062499	0.0019433647	0.0061618916	0.0228740671	0.0251222691	0.0005023391
0.2068910256	0.1368291342	0.2387896825	0.2781914894	0.2722103768	0.6849593496	0.3925895878	0.3020588963	0.2170995016	0.6416666667	0.4529216107	0.4732608962	0.6645833333	0.029885929	0.0315779557	0.0560962811	0.0588758596	0.0030402653	0.0035462287	0.0295896518	0.030663041	0.0269228255	0.0277410316	0.0005330322	0.0270886698	0.1746710526	0.1076461118	0.2799603175	0.3259057971	0.6416666667	0.3590029187	0.2524665395	0.7645833333	0.775	0.0404694657	0.046480556	0.0687213747	0.0764611035	0.0056354253	0.009721412	0.0360059692	0.0409977655	0.0003449565
0.2008064516	0.1255793788	0.2894047619	0.3208333333	0.259733094	0.6767676768	0.4019174464	0.2874992225	0.2012540243	0.5883838384	0.4270600246	0.4468398784	0.6085858586	0.0083795776	0.0133514505	0.0351622484	0.0395865829	0.00123172	0.0078619694	0.0307003271	0.0344889244	0.0300798164	0.0336852441	0.0077711148	0.0328426915	0.2041666667	0.127954602	0.298989899	0.3388513514	0.6935483871	0.4334782862	0.2049119737	0.5698924731	0.6021505376	0.0121014052	0.0152448817	0.0401838745	0.04431846	0.0006843216	0.004074261	0.0331254388	0.0355970201	0.000482854
0.1268678161	0.0819625878	0.1408854167	0.1751126126	0.2033601823	0.5295698925	0.330795299	0.2178515667	0.1646962298	0.3583333333	0.3888557969	0.4045942694	0.4166666667	0.0047266379	0.0050323549	0.0344877663	0.0352352522	0.0002166721	0.0002484935	0.0298239874	0.0300178777	0.0299224099	0.0299061581	0.0001721669	0.0297025134	0.1181451613	0.0739152553	0.1495098039	0.1847222222	0.4924242424	0.3066742945	0.1724282568	0.3984375	0.4427083333	0.0068909898	0.0072316172	0.0349583315	0.0357001677	0.000533117	0.0005601812	0.0304350936	0.0305715707	8.32993236326414e-05
0.2329545455	0.1508999637	0.2106481481	0.2859649123	0.2869414652	0.7371794872	0.4248375511	0.3198514032	0.2532393039	0.4166666667	0.4349921881	0.4546288199	0.4510416667	0.0090942497	0.0267806951	0.0471288232	0.0668675663	0.0012863771	0.0171425297	0.0437759545	0.056793133	0.0432388929	0.0547328808	0.0172879048	0.0515939562	0.14	0.0947441609	0.2039215686	0.2837962963	0.4930555556	0.2797374734	0.2448438394	0.4444444444	0.4811111111	0.0018169766	0.018854232	0.0440359147	0.0625160331	0.0008161833	0.0172058331	0.0462255457	0.0592173766	0.0006682279
0.1305989583	0.0873456416	0.1942401961	0.206875	0.1953344929	0.5343137255	0.3534170835	0.2083339807	0.1798186298	0.4661458333	0.3773302319	0.393383539	0.5	0.009075451	0.0135376363	0.0332556513	0.0369522038	0.0007445532	0.0070011378	0.0281310793	0.0315441472	0.0288929364	0.0323382688	0.0084534018	0.0322670571	0.1344047619	0.0864513522	0.2115990991	0.2343023256	0.5563063063	0.3534133741	0.187170825	0.480952381	0.5166666667	0.0085786858	0.0134917004	0.0334139176	0.037561376	0.0007691938	0.0072596547	0.028668409	0.0321807577	0.0008074053
0.1852272727	0.1230047296	0.253422619	0.2793055556	0.2314831713	0.5590277778	0.3233937846	0.2510187792	0.2119447947	0.5833333333	0.4267527863	0.4444378478	0.6057692308	0.0107365466	0.0134415103	0.0421477209	0.0453726213	0.0006115263	0.004218924	0.0342804677	0.0374533131	0.0333506072	0.0361589008	0.0033718486	0.0355844443	0.2413043478	0.1485941504	0.2727011494	0.311827957	0.6666666667	0.403548094	0.21532932	0.5895061728	0.6203703704	0.0160533548	0.0181160466	0.0462325735	0.0493851901	0.0013216766	0.0029460361	0.0368689661	0.0387359898	0.0003329133
0.196	0.1202202334	0.2841145833	0.3	0.2880764425	0.8024691358	0.487815609	0.3203635934	0.2139100517	0.575	0.4694696258	0.4907644915	0.5972222222	0.0240730213	0.0298949205	0.0478042184	0.0539825401	0.0016779436	0.0087588327	0.0336684482	0.0383519691	0.0325700972	0.0368392393	0.0088110349	0.0360692402	0.2867559524	0.1865221926	0.3985714286	0.3791666667	0.75	0.4116435769	0.2347067372	0.7727272727	0.7904040404	0.0243637382	0.0315220594	0.0498897715	0.0573334485	0.0029445395	0.010734673	0.0361680477	0.0415404216	0.0013976075
0.1931451613	0.1236492775	0.2370833333	0.178452381	0.2531204024	0.6783854167	0.4148176584	0.2782264344	0.1786384263	0.5467836257	0.4292020712	0.4479343925	0.5745614035	0.0145238245	0.0165424669	0.0131761306	0.0161943258	0.0013919801	0.0025186439	0.0017361739	0.0022955894	0.0012807247	0.0013221289	0.001750548	0.0012277315	0.2442550505	0.1623092412	0.2977272727	0.2502222222	0.5992647059	0.3443760997	0.2150201941	0.6653645833	0.6861979167	0.0189849887	0.026653091	0.0201665382	0.0238987415	0.003932187	0.0125956709	0.003222468	0.0058797975	0.0013876616
0.1636363636	0.1082501701	0.1474702381	0.2123611111	0.2268001111	0.5381944444	0.3035464874	0.2478446096	0.1943427839	0.4775641026	0.3806726364	0.3957485499	0.5083333333	0.0116686384	0.0145529347	0.0442886265	0.048007376	0.0007227608	0.0024962142	0.0345563854	0.0363123095	0.0334626172	0.034730057	0.0018254097	0.0340951476	0.1184782609	0.0697211019	0.2028735632	0.2569892473	0.4933333333	0.2885061249	0.201831582	0.5	0.524691358	0.0097952945	0.0137619148	0.0427748993	0.0471887777	0.0013378271	0.0040553791	0.0355729155	0.0381635807	0.0007532162
0.2172916667	0.1372050331	0.1854166667	0.2235243056	0.2522307564	0.6031746032	0.3438154864	0.276430324	0.1891569406	0.5456349206	0.4306881342	0.449741329	0.5853174603	0.0239912362	0.0241494164	0.0430065066	0.0433259895	0.0012705603	0.0012710697	0.0277803904	0.0277522754	0.0266687228	0.0266547855	0.0001099035	0.0261171187	0.2505102041	0.1526881583	0.2314465409	0.2688596491	0.7320261438	0.4044631734	0.2252458453	0.6503267974	0.6683006536	0.0346609099	0.0377949418	0.0550972663	0.0586555248	0.0052445501	0.006924548	0.0296931179	0.0309067958	0.0012444754
0.3083333333	0.2095622475	0.2572463768	0.2776785714	0.2622150111	0.7083333333	0.4255787955	0.2906517568	0.1878837189	0.4333333333	0.4301106878	0.4495947125	0.4875	0.0065240802	0.0095943327	0.0380359168	0.0418856974	8.02594109096208e-05	0.0036843266	0.0338990558	0.0363311734	0.0342142244	0.036605736	0.0042258907	0.0363063528	0.2434782609	0.1641203426	0.2132716049	0.2552083333	0.6866666667	0.382184419	0.2084566992	0.5733333333	0.59	0.0154932426	0.016012465	0.04983762	0.0510034937	0.0013023493	0.0013138878	0.0361740213	0.0363483709	9.33402644925292e-05
0.0479166667	0.0299539336	0.0836805556	0.081547619	0.0780901457	0.2083333333	0.1408416898	0.0790167088	0.1086301992	0.1083333333	0.1636910281	0.1656332714	0.13	0	5.78086787696306e-06	0	4.6538833564462e-05	0	0	0	0	0	0	0	0	0.0642857143	0.0402549667	0.0897435897	0.1094444444	0.3148148148	0.1985813861	0.1194116776	0.2045454545	0.2393939394	0.0022497663	0.0022684033	0.0015447682	0.0015671504	4.46753364788203e-06	6.82045976259472e-06	0.0001241832	0.0001252608	0
0.2125	0.145915873	0.1673245614	0.1952651515	0.2408690132	0.6666666667	0.4137541364	0.2656674184	0.1779924706	0.4238095238	0.4270655793	0.4466335107	0.4619047619	0.0169699837	0.0224969227	0.0352842959	0.0397971726	0.0003211259	0.0065884503	0.0268211078	0.0303188231	0.0271008219	0.0303162293	0.0074068211	0.0302472855	0.1611842105	0.0997228127	0.2064583333	0.2134057971	0.6833333333	0.4208105442	0.1823572354	0.4887387387	0.5247747748	0.0249369637	0.0298921862	0.0413320365	0.0455395751	0.0016042898	0.008076602	0.0284345564	0.0318564349	0.0005388787
0.1533730159	0.1005900031	0.2074612403	0.1940833333	0.2143890374	0.5795454545	0.3582728092	0.2330140762	0.192711947	0.4722222222	0.3940643976	0.4114259525	0.5064102564	0.0096620223	0.0123233932	0.0139205825	0.0158645309	0.0020154748	0.0056167072	0.0027275186	0.0044181227	0.0002982991	0.0019225187	0.0044825346	0.0016144215	0.1394817073	0.0876474698	0.2251851852	0.2049319728	0.5503875969	0.3249901354	0.2135844086	0.5891472868	0.6085271318	0.0129616537	0.0157695743	0.0133162073	0.015412767	0.0024552315	0.0062707885	0.0028000849	0.0046201874	0.000147907
0.3875	0.2305985631	0.342578125	0.3547794118	0.3084537767	0.681547619	0.344314453	0.3425380487	0.2259135421	0.5611111111	0.4574512764	0.4780722237	0.6	0.011631373	0.0157969097	0.0393437308	0.0455424666	0.0060867851	0.010915304	0.0365597448	0.0398803177	0.0342513101	0.0372148626	0.0100356597	0.0362646527	0.302173913	0.1965307388	0.2909482759	0.310483871	0.6733333333	0.4130482631	0.2060412514	0.6234567901	0.6419753086	0.0073699409	0.0107705133	0.0388218207	0.0430692579	0.0016025669	0.006372007	0.0362628086	0.039597916	0.001599168
0.2279279279	0.1525535327	0.2106837607	0.2372222222	0.2568273924	0.6346153846	0.3602718609	0.2846653803	0.1978498404	0.4768518519	0.4369615423	0.4564988282	0.5208333333	0.0126232981	0.0171801009	0.0385087226	0.0428206258	0.0019489883	0.0047855065	0.0286672605	0.030508669	0.0273582453	0.0290775553	0.0037052764	0.0287465536	0.1550925926	0.1029473949	0.3158119658	0.3232954545	0.6074561404	0.3476125794	0.2278666444	0.7027027027	0.722972973	0.0256294886	0.0299804686	0.0528994239	0.0577996999	0.0032757607	0.0088269714	0.0315190966	0.0350215998	0.0011898905
0.375	0.2530083361	0.4303030303	0.2901515152	0.3671340482	0.7333333333	0.3266009867	0.4073489044	0.2181035303	0.6481481481	0.5504229682	0.5782024708	0.6481481481	0.0094872541	0.0238042406	0.0051138647	0.0153732286	0.001359983	0.0159163823	0.0002457067	0.0077041799	1.49316752562852e-05	0.0066303959	0.0149247912	0.0061108283	0.1770833333	0.1177810043	0.3758333333	0.2216666667	0.6666666667	0.4093877725	0.198934956	0.5625	0.5625	0.0012207829	0.0152190086	0.0003230173	0.0096881127	0.0007728805	0.0161277519	3.70947619402752e-06	0.0073500104	0.0009012239
0.3043010753	0.1843348354	0.3907142857	0.2847222222	0.3138069686	0.7550505051	0.4109682109	0.3511466785	0.2475157627	0.7786458333	0.4751133271	0.4973642	0.7890625	0.0323280619	0.0337394409	0.0255494223	0.0268653811	0.0075984128	0.0081270918	0.0042386895	0.0046382561	0.0007730204	0.0010466716	0.0012115261	0.0002908316	0.3161458333	0.2096142193	0.4662162162	0.3572916667	0.7598039216	0.4175425281	0.2686170725	0.8	0.8095238095	0.0342010319	0.0387174316	0.0255483683	0.030348367	0.0056421264	0.0092796073	0.0039739116	0.0070306155	0.0021469137
0.1945707071	0.1249722455	0.2574324324	0.2720930233	0.245440455	0.6428571429	0.3938513971	0.2704250152	0.1929940583	0.5710784314	0.4126332409	0.4304372315	0.5980392157	0.0144384719	0.0207852913	0.0416322012	0.0474378945	0.0012212494	0.0078530306	0.0289921007	0.0328899286	0.0281327116	0.0318578922	0.0084559504	0.0314662346	0.2433080808	0.1498801789	0.3138157895	0.3169642857	0.6380952381	0.357019781	0.2031831492	0.6550925926	0.6736111111	0.0213395761	0.0258040472	0.0433558517	0.0472754428	0.0026512725	0.0092495207	0.0316122882	0.035174962	0.0009674852
0.2039215686	0.1360061678	0.2970486111	0.3325	0.2595801471	0.7456140351	0.4660353944	0.2864586084	0.2266685851	0.5833333333	0.4485310498	0.4705679273	0.6022727273	0.006013501	0.0143732417	0.0396635565	0.0493548711	0.0021279458	0.0109318322	0.0391588481	0.0457787139	0.0384714219	0.0444061366	0.0115155268	0.0430924513	0.1575657895	0.0983341663	0.2987179487	0.3314814815	0.6507936508	0.405095636	0.231505833	0.6736111111	0.6944444444	0.00952764	0.0200990958	0.0450360574	0.0551902506	0.0013611525	0.0121745919	0.0383096639	0.0456815815	0.0014581917
0.2140243902	0.1416162831	0.2089147287	0.2431972789	0.2753224527	0.7286821705	0.4293034541	0.3062086109	0.2105256046	0.6025641026	0.4612515408	0.4831719494	0.6217948718	0.0250684386	0.0284211063	0.0511627058	0.0543763547	0.0026784139	0.0056347292	0.0301221109	0.0320944531	0.0260446571	0.0275532699	0.0033538053	0.0270701236	0.1751068376	0.1097945466	0.2333333333	0.2806737589	0.6788617886	0.4091869246	0.214890709	0.7113821138	0.7256097561	0.0344780515	0.0361783876	0.0567602905	0.0593871992	0.0028206153	0.0046309496	0.0326528249	0.0338905364	0.0002472293
0.1145833333	0.07899308	0.1018055556	0.1429824561	0.1714372785	0.4401041667	0.2678927546	0.1861861092	0.1703800231	0.3005952381	0.3144207971	0.3261106453	0.3321428571	0.0070153959	0.0117962907	0.0363591282	0.041674121	0.0003533066	0.0047039103	0.0288078346	0.03204311	0.0290799569	0.0316480489	0.0051865112	0.0315601869	0.1175	0.0718235995	0.1422619048	0.1856589147	0.4842342342	0.2792561707	0.1745873332	0.5303030303	0.546969697	0.0131915552	0.0137971548	0.0408874065	0.0421192654	0.0004437383	0.0013892301	0.0296626372	0.0304662858	0.0002186095
0.8888888889	0.5886569651	0.5296296296	0.4909090909	0.3473349874	0.9333333333	0.5393226152	0.3940107181	0.3057466018	0.8571428571	0.4725617048	0.4954690732	0.8571428571	0.0036658474	0.0236898408	0.0640849028	0.0706895632	0.0015348708	0.0211792869	0.064289175	0.065090922	0.0618874964	0.0618564557	0.0207129076	0.0590029766	0.375	0.2561664385	0.8833333333	0.7454545455	1	0.5736620956	0.3458517813	0.8571428571	0.8571428571	0.0127664852	0.0372089062	0.0894887167	0.1060613158	0.001864341	0.025431767	0.0738356715	0.0825898223	0.0017067269
0.3165064103	0.198919214	0.2303763441	0.2661764706	0.2753969587	0.75	0.4513528748	0.3065694923	0.1966646732	0.5689655172	0.4511933337	0.472745734	0.6034482759	0.0152663267	0.020351372	0.0455046776	0.0506513426	0.000694224	0.0073564562	0.0318404761	0.0357608211	0.0313691902	0.0352090478	0.0085060281	0.0348467088	0.1666666667	0.0981044141	0.2963888889	0.3462121212	0.6543209877	0.3908263198	0.2202498315	0.619047619	0.6339285714	0.0164183559	0.0206331743	0.048827067	0.0537059879	0.0020642566	0.0073463726	0.036831208	0.0403261561	0.0010278762
0.2947916667	0.2029527572	0.4056818182	0.4572916667	0.2418750566	0.5462962963	0.3082375254	0.2625320991	0.2627882681	0.625	0.4350668626	0.4535715473	0.6541666667	0.0152249957	0.0188043487	0.0567363864	0.0619491119	0.0012039393	0.0055512057	0.0417214888	0.0464290883	0.0391912752	0.0438604569	0.004308651	0.0425790702	0.1708333333	0.1133218883	0.3666666667	0.4173076923	0.6583333333	0.4044804278	0.2402844972	0.6590909091	0.6818181818	0.022933191	0.0258301259	0.0607843784	0.0658267245	0.0014696197	0.0034356574	0.0412779845	0.044305326	0.0003127645
0.0818181818	0.049241235	0.2865740741	0.3283333333	0.1467213266	0.3680555556	0.2207868015	0.157786807	0.180091751	0.38	0.2850533575	0.2964710547	0.4033333333	0.0019885999	0.0041403963	0.0309262196	0.0331361636	0.0002361693	0.0025903281	0.0332357901	0.0357771184	0.0336721654	0.0363470137	0.0029256966	0.0359682401	0.0755952381	0.0508065847	0.2658653846	0.3043103448	0.3369565217	0.2268274439	0.1513388678	0.3298611111	0.3611111111	0.0003396003	0.0010821281	0.0293854107	0.0305826491	3.51016834460463e-05	0.0012643279	0.0342297822	0.0356705716	3.74890421174908e-05
0.2530797101	0.1785335668	0.2327777778	0.2666666667	0.271627781	0.72	0.4220370058	0.3025494457	0.2033452756	0.5654761905	0.4413563215	0.4613295304	0.5833333333	0.0216171548	0.0276388608	0.0461720979	0.0524153856	0.003463569	0.0108709571	0.0359673532	0.0409270174	0.0333199617	0.0377459719	0.0087017507	0.036845509	0.4223214286	0.2708451964	0.3453431373	0.3826388889	0.7388888889	0.3864175041	0.234557225	0.6875	0.703125	0.0311989754	0.0377977031	0.0569345856	0.064174583	0.0070214181	0.0147858464	0.0396716787	0.0446685496	0.0013836574
0.2	0.1399638031	0.1881313131	0.2226851852	0.2414691722	0.7166666667	0.4616168603	0.2684475454	0.1718751778	0.4596774194	0.4121004578	0.4305876435	0.497311828	0.0041848487	0.0057538518	0.0309496114	0.0328634021	7.83912445666612e-05	0.0021002627	0.0294395695	0.0310931711	0.0299233511	0.0314787707	0.0023948196	0.0313339642	0.1661111111	0.1100252231	0.2628571429	0.2815789474	0.6380208333	0.3790266797	0.1897207547	0.5454545455	0.5782828283	0.0150743227	0.0167041668	0.0409646245	0.0431752223	0.0016397048	0.003450303	0.0326331142	0.034197128	7.51125768360153e-05
0.0854166667	0.0509183869	0.2754901961	0.3496031746	0.1625208871	0.375	0.229865876	0.1705580466	0.2227385123	0.5833333333	0.3309068411	0.34366844	0.6055555556	0.006989835	0.0204243973	0.0480126893	0.0536686241	0.0002688923	0.0196881682	0.04262752	0.0450688221	0.0416152519	0.0418666994	0.0204675515	0.04089004	0.1038461538	0.0618539751	0.2907407407	0.3609848485	0.4444444444	0.2665807974	0.2141971534	0.5989583333	0.6302083333	0.006510162	0.0125825309	0.0461527458	0.0490998459	0.0010380746	0.0091957293	0.0431945717	0.0447290799	0.0004703516
0.2010416667	0.127954248	0.6151515152	0.3222222222	0.3206291177	0.8055555556	0.4646715759	0.3543506538	0.307085764	0.7777777778	0.5468330978	0.5744314219	0.7962962963	0.0128927413	0.0340855403	0.0057939277	0.016473861	0.0046879451	0.029428444	0.0009086362	0.010723855	6.67631073256192e-06	0.0087574513	0.0257055793	0.0081967511	0.1847222222	0.1256062509	0.6766666667	0.346969697	0.7666666667	0.5104823859	0.3394090802	0.875	0.875	0.0024472234	0.011494617	0.0008835568	0.005835307	0.0012181013	0.0078017448	2.16880998279862e-05	0.0027491806	0.0013576019
0.175	0.1150316577	0.312037037	0.3925	0.2426736429	0.7619047619	0.4978542869	0.2677935584	0.243794664	0.5222222222	0.4490253483	0.4687308431	0.5611111111	0.0112917877	0.0141193776	0.0560475213	0.0636943125	0.0005703762	0.0026400182	0.0444265956	0.0476334266	0.0430852973	0.0450147005	0.0025703493	0.0435848313	0.2166666667	0.1474934554	0.3793650794	0.4159090909	0.765625	0.4595642584	0.2488337333	0.7543859649	0.7719298246	0.0159295197	0.023158553	0.0564205193	0.0654712372	0.0017607476	0.0031094668	0.0456488317	0.0489185635	0.0001598956
0.1698943662	0.1027444801	0.153505291	0.1772679325	0.1957498141	0.4840182648	0.2797230058	0.2149854539	0.1601649976	0.3893678161	0.3370023912	0.3512485086	0.4152298851	0.0163494842	0.0168135991	0.028626641	0.0290488575	0.0049376656	0.0050434619	0.0219684645	0.0220741969	0.0211231024	0.0211310631	0.000588225	0.0202619331	0.1556506849	0.0872542726	0.1925245098	0.2130658436	0.4811111111	0.2661444171	0.1763560087	0.5025641026	0.5266666667	0.016827264	0.0209171902	0.0297422175	0.0327094506	0.0052611067	0.0100116823	0.023122201	0.025456688	0.0021906596
0.2356150794	0.1520590329	0.1559895833	0.1743634259	0.2553889607	0.7051282051	0.4406357465	0.2802552269	0.1716846193	0.5177595628	0.4415367597	0.4608449448	0.5423497268	0.0136323389	0.0149190473	0.0330917275	0.0343576908	0.0010455891	0.0013081717	0.0217773115	0.0221323904	0.0211555566	0.0213302611	0.0001199985	0.0211148159	0.1979817708	0.1237754153	0.2042948718	0.2448630137	0.6275252525	0.3651350769	0.178715173	0.5515873016	0.5740740741	0.0130927716	0.013742435	0.0337702158	0.0350063031	0.0011737819	0.0014334971	0.0233025609	0.0236493044	0.0006034952
