1-wlv-shef	2-wlv-shef	3-wlv-shef	4-wlv-shef	5-wlv-shef	6-wlv-shef	7-wlv-shef	8-wlv-shef	9-wlv-shef	10-wlv-shef	11-wlv-shef	12-wlv-shef	13-wlv-shef	14-wlv-shef	15-wlv-shef	16-wlv-shef	17-wlv-shef	18-wlv-shef	19-wlv-shef	20-wlv-shef	21-wlv-shef	22-wlv-shef	23-wlv-shef	24-wlv-shef	25-wlv-shef	26-wlv-shef	27-wlv-shef	28-wlv-shef	29-wlv-shef	30-wlv-shef	31-wlv-shef	32-wlv-shef	33-wlv-shef	34-wlv-shef	35-wlv-shef	36-wlv-shef	37-wlv-shef	38-wlv-shef	39-wlv-shef	40-wlv-shef	41-wlv-shef	42-wlv-shef	43-wlv-shef	44-wlv-shef	45-wlv-shef	46-wlv-shef	47-wlv-shef	48-wlv-shef	49-wlv-shef	50-wlv-shef	51-wlv-shef	52-wlv-shef	53-wlv-shef	54-wlv-shef	55-wlv-shef	56-wlv-shef	57-wlv-shef	58-wlv-shef	59-wlv-shef	60-wlv-shef	61-wlv-shef	62-wlv-shef	63-wlv-shef	64-wlv-shef	65-wlv-shef	66-wlv-shef	67-wlv-shef	68-wlv-shef	69-wlv-shef	70-wlv-shef	71-wlv-shef	72-wlv-shef	73-wlv-shef	74-wlv-shef	75-wlv-shef	76-wlv-shef	77-wlv-shef	78-wlv-shef	79-wlv-shef	80-wlv-shef	81-wlv-shef	82-wlv-shef	83-wlv-shef	84-wlv-shef	85-wlv-shef	86-wlv-shef	87-wlv-shef	88-wlv-shef	89-wlv-shef	90-wlv-shef	91-wlv-shef	92-wlv-shef	93-wlv-shef	94-wlv-shef	95-wlv-shef	96-wlv-shef	97-wlv-shef	98-wlv-shef	99-wlv-shef	100-wlv-shef	101-wlv-shef	102-wlv-shef	103-wlv-shef	104-wlv-shef	105-wlv-shef	106-wlv-shef	107-wlv-shef	108-wlv-shef	109-wlv-shef	110-wlv-shef	111-wlv-shef	112-wlv-shef	113-wlv-shef	114-wlv-shef	115-wlv-shef	116-wlv-shef	117-wlv-shef	118-wlv-shef	119-wlv-shef	120-wlv-shef	121-wlv-shef	122-wlv-shef	123-wlv-shef	124-wlv-shef	125-wlv-shef	126-wlv-shef	127-wlv-shef	128-wlv-shef	129-wlv-shef	130-wlv-shef	131-wlv-shef	132-wlv-shef	133-wlv-shef	134-wlv-shef	135-wlv-shef	136-wlv-shef	137-wlv-shef	138-wlv-shef	139-wlv-shef	140-wlv-shef	141-wlv-shef	142-wlv-shef	143-wlv-shef	144-wlv-shef	145-wlv-shef	146-wlv-shef	147-wlv-shef
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0	0.8717949	1.0555556	0	1.1135532	0	1.0263158	4.230769	838.3077	-152017520	0.05201147	585.35895	466034752	0.0590314	461.02563	343216992	0.027349144	303.33334	216439584	0.020288646	20.538462	22899556	0.0004483695	741393.9	0.5263158	0.05263158	0	0.10526316	0.42105263	20	0.625	1	4	9	12	0.375	-108.39	0.33333334	4	2	0	1	1	11	0.025641026	39	31	2	828.811	1009.93	5	28	5	5	0.20512821	0.16216215	0	0	0.027027028	0.1891892	0.87096775	0	0	0.025641026	0.82051283	0.051282052	3	1	1	0	-1	-1	0	0	0	0	4	1	-5	-2	0.974359	20	0.625	0.38157895	0	2	5	9	0	12	0.375	4.704421	0.7294796	0.9256951	-102.248	0	0.31578946	3	1	0	1	1	0	11	0.02631579	38	29	-38.2892	-34.3287	12.4158	7.58969	6	163.488	186.955	0	0	6	23	5	5	0	0	0.18421052	0.7631579	1.3103448	41.95001	0	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1428571	0.79999995	0	2	0	1	5.2352943	466.7647	-60501140	0.045244362	279	426583744	0.01211891	194.41176	300487936	0.008656708	109.82353	183546096	0.003650017	10.823529	22436578	0.0013930255	847099.06	0.75	0.0625	0.0625	0.0625	0.5625	9	0.6	0	5	4	6	0.4	-46.9303	0.23529412	0	0	0	0	0	5	0	16	13	2	404.797	576.241	5	10	0	1	0.11764706	0.4	0	0	0.06666667	0.33333334	1	0.05882353	0	0	0.9411765	0.05882353	1	0	0	2	0	0	0	0	0	0	1	2	-3	-1	1	9	0.5625	0.4117647	0	0	5	6	0	7	0.4375	3.3954988	0.7994949	0.93147147	-38.2875	0	0.29411766	0	0	0	0	0	0	5	0	17	14	-20.2236	-14.3306	13.2902	6.25379	3	133.994	178.734	0	0	7	7	0	1	0	0	0.05882353	0.8235294	1.2142857	35.871273	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030303031	0	0	1.1082251	1.2121212	0	1.4545455	0.4848485	1.03125	4.060606	968.8182	96275960	0.06317818	575.2727	336033280	0.054543052	388.84848	323675936	0.051302817	198.36363	177897296	0.048615444	15.242424	17512118	0.015420206	639344.9	0.8064516	0	0.03125	0.0625	0.71875	17	0.5666666667	5	5	10	13	0.4333333333	-86.0199	0.3030303	0	0	0	0	0	8	0	33	25	1	338.843	404.263	6	24	2	2	0.09090909	0.48387095	0	0	0.06451613	0.41935483	0.96	0.030303031	0	0	0.93939394	0.060606062	7	-4	3	-5	0	0	0	0	0	0	1	-1	1	-1	0.969697	16	0.5161290323	0.4090909	0	1	8	5	2	15	0.4838709677	4.7000966	0.7978372	0.94260824	-71.1163	0	0.25	0	0	0	0	0	2	8	0	33	27	-48.4358	-36.5867	32.6301	12.8436	2	142.902	166.872	0	0	5	25	2	2	2	1	0.0625	0.8181818	1.2307693	54.131176	1	0.125	6	4	0.6666666667
0	0	1	1	0	0	0	0	0	0.045454547	0	0	0	0	0.22222222	0	0	1.375	1.4666667	0	1.2222222	1.2222222	0.8181818	5.2222223	936.44446	7134394.5	0.045665614	603.1667	219164672	0.026416186	404.94446	314022048	0.0170367	192.88889	166183824	0.009762805	11.055555	15846567	0.001842391	620399.75	0.5294118	0.05882353	0.05882353	0	0.4117647	11	0.6875	0	5	3	5	0.3125	-65.7066	0.33333334	0	0	0	0	0	3	0	17	15	1	2872.39	4470.63	4	13	0	1	0.11111111	0.1875	0	0.125	0.0625	0	0.9375	0	0	0.055555556	0.8888889	0.11111111	3	0	2	-1	0	0	0	0	0	1	2	2	-1	-1	1.2222222	11	0.55	0.47727272	0	0	7	2	0	9	0.45	4.477215	0.95317906	0.98495007	-51.843	0	0.22727273	0	0	0	0	0	0	4	0	22	21	-21.7821	-17.567	9.77452	5.80474	3	93.9629	115.514	0	0	6	12	2	2	0	0	0.09090909	0.95454544	1.0476191	199.25008	0	0.09090909	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06666667	0	0	1.1789474	1.4666666	0	1.2444444	1.6800001	1.0714285	5.2444444	989.73334	-210921024	0.020735325	616.1111	301499712	0.0062866965	437.53333	414531712	0.004304657	244.06667	236164960	0.002483795	15.2	21633470	0.000457708	802296.4	0.9302326	0	0	0.045454547	0.8863636	23	0.5609756098	3	6	13	18	0.4390243902	-81.8817	0.24444444	2	0	1	1	0	10	0	45	34	5	52.6665	57.6316	5	32	3	3	0.08888889	0.76744187	0.046511628	0.046511628	0.023255814	0.60465115	0.9714286	0	0	0	0.95555556	0.2	5	-3	1	-6	0	0	0	0	0	2	2	0	-5	-2	0.93333334	20	0.487804878	0.36363637	0	0	7	7	2	21	0.512195122	4.8241816	0.6840902	0.9158462	-85.6067	0	0.16666667	2	0	1	1	0	2	12	0	44	32	-44.0459	-34.6633	12.6226	6.39918	7	136.722	153.706	0	0	5	27	3	3	1	0.5	0.071428575	0.72727275	1.2352941	37.717648	0	0.11904762	3	1	0.3333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05263158	0	0	1.3003095	0.728745	0	1.0526316	2.105263	0.95	4.131579	505.57895	-117935064	0.085997686	317.21054	316513408	0.04569673	227.21053	310293120	0.034992293	129.63158	184679856	0.027815593	12.631579	18330504	0.019646209	652678.3	0.5945946	0	0.027027028	0.027027028	0.5405405	18	0.6	1	6	14	12	0.4	-129.905	0.23684211	1	0	0	0	1	12	0	38	30	3	1991.55	2459.43	4	31	4	4	0.21052632	0.22222222	0.027777778	0.027777778	0.027777778	0.1388889	0.96666664	0.02631579	0.078947365	0.02631579	0.84210527	0.15789473	2	1	-1	-2	1	0	0	0	1	1	2	2	-10	-1	1.0526316	18	0.5625	0.4125	2	2	5	12	1	14	0.4375	5.217758	0.8072498	0.9478509	-107.789	0	0.325	2	0	0	0	2	1	13	0	40	33	-45.1897	-39.2473	16.6473	9.06255	5	244.552	280.595	0	0	6	21	4	4	1	1	0.2	0.825	1.2121212	63.551723	1	0.075	1	0	0
0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0.11111111	0	0	1.1728395	1.111111	0	1.1111112	4.444444	0.9	3.6944444	563.3611	-221448480	0.017241849	355.77777	232947664	0.010921971	250.08333	338093216	0.007652252	133.22223	195586464	0.0038557174	10.111111	18412650	0.0010937738	663107.3	0.4375	0	0.028571429	0	0.4857143	15	0.5769230769	0	4	16	11	0.4230769231	-97.537	0.30555555	1	0	1	0	0	4	0	34	23	4	734.902	909.261	4	21	4	4	0.3888889	0.21212122	0	0	0	0.20588236	0.75	0	0	0	0.8333333	0.11111111	1	0	0	-4	0	0	-1	1	0	7	4	2	-3	0	1.1111112	17	0.5	0.3452381	0	0	4	12	0	17	0.5	4.4747972	0.6336044	0.9009078	-106.552	0	0.275	1	0	0	1	0	0	11	0.05	42	29	-43.4097	-44.3032	17.3891	12.0383	8	487.177	568.694	0	0	6	18	4	4	0	0	0.35	0.6904762	1.3333334	30.614157	0	0.025	1	1	1
0	0	1	1	0	0	0	0	0	0.0125	0	0	0	0	0.025641026	0	0	0.8391608	1.4814816	0	1.2535614	0.32388666	0.975	4.6025643	771.8333	-120370608	0.021837538	478.34616	341423968	0.013218258	335.53845	325252256	0.009431179	180.64102	189820368	0.0059900247	14.384615	17869322	0.0009269884	609741.4	0.8666667	0.012987013	0.025974026	0.09090909	0.77922076	41	0.6119402985	4	7	26	26	0.3880597015	-190.582	0.33333334	6	4	2	0	0	15	0	78	57	3	258.124	277.691	5	51	8	8	0.14102565	0.42105263	0.039473683	0.013157895	0.05263158	0.32894737	1	0	0	0.012820513	1	0.07692308	4	-1	-1	-23	-1	-2	0	0	1	3	6	1	-9	-2	1.0256411	39	0.5342465753	0.3597561	0	3	6	3	1	34	0.4657534247	6.5154595	0.6808064	0.92530006	-166.837	0	0.225	5	2	2	0	1	1	18	0	82	59	-88.2705	-84.8963	18.2393	11.5134	9	156.109	166.282	0	0	6	42	7	7	1	1	0.1125	0.7195122	1.3333334	50.50799	0	0.2375	2	1	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06122449	0	0	1.0170068	0.782313	0	1.1265306	0.41723356	1.0652174	4.5510206	532.2857	13205162	0.04128564	314.5306	382130560	0.0098222885	214.87755	267855008	0.006087702	115.55102	159502224	0.0033391637	10.979591	18059070	0.0004654492	679141.3	0.6956522	0.041666668	0.020833334	0.020833334	0.6458333	25	0.5813953488	3	11	5	18	0.4186046512	-129.697	0.20408164	3	1	2	0	0	9	0	48	38	3	335.581	381.879	6	27	4	3	0.12244898	0.38297874	0	0	0.021276595	0.40425533	0.94736844	0.020408163	0.020408163	0	0.8979592	0.08163265	4	-1	-4	7	0	0	-1	0	1	2	4	1	-7	-3	0.93877554	26	0.5909090909	0.41836736	0	2	7	12	1	18	0.4090909091	5.857143	0.82220095	0.95419925	-115.372	0	0.26086956	3	1	1	0	1	1	11	0	49	41	-56.6515	-48.5857	30.962	11.3818	7	151.976	169.513	0	0	7	20	4	3	1	1	0.10869565	0.8367347	1.1219512	77.367485	0	0.19565217	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08974359	0	0	1.0610662	1.3621795	0	1.1805556	0.36324787	0.91764706	4.6025643	756.02563	-66484912	0.033560615	473.42307	344504512	0.012930109	335.3718	328542560	0.009977339	180.01282	192096384	0.0073506823	14.038462	17715652	0.0006929852	607436.2	0.76	0.025974026	0.051948052	0.038961038	0.6883117	35	0.5384615385	1	7	15	30	0.4615384615	-209.221	0.25641027	4	0	4	0	0	18	0	78	58	4	306.641	330.967	5	55	8	8	0.16666667	0.39473686	0.02631579	0.013157895	0.078947365	0.2631579	1	0	0.012820513	0.025641026	0.9230769	0.06410257	6	-1	1	3	-1	0	-1	0	0	4	12	1	-10	-4	1.0897436	36	0.4864864865	0.3372093	1	0	8	18	1	38	0.5135135135	6.2543006	0.6224844	0.9115686	-169.854	0	0.1882353	3	0	3	0	0	1	22	0	86	58	-86.5105	-74.568	10.7124	7.36325	16	89.7086	94.582	0	0	6	45	8	8	1	1	0.14117648	0.6744186	1.440678	41.855846	0	0.1764706	2	1	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03773585	0	0	0.9622641	0.8419811	0	0.9622641	0.6415094	1.0392157	4.207547	792.22644	-24357058	0.06675849	494.79245	365842656	0.01867352	359.4717	323362080	0.013359498	205.4151	192340592	0.008894328	13.773585	18005148	0.0007330644	645107.2	0.65384614	0	0.057692308	0.07692308	0.5192308	25	0.5681818182	2	9	11	19	0.4318181818	-150.133	0.26415095	3	0	1	0	2	10	0	53	43	4	430.487	489.781	4	40	7	6	0.1509434	0.33333334	0.019607844	0.05882353	0	0.25490198	0.90697676	0	0	0.018867925	0.8679245	0.0754717	6	-2	0	-5	1	0	1	0	0	0	2	3	-15	-2	0.9622642	24	0.5581395349	0.38235295	1	0	9	6	2	19	0.4418604651	5.4610925	0.7341884	0.9317711	-127.054	0	0.3137255	4	0	2	0	2	2	10	0	51	39	-65.6205	-55.6813	26.7012	12.3535	6	189.536	210.065	0	0	7	25	7	6	2	1	0.15686275	0.7647059	1.3076923	50.031628	1	0.11764706	4	2	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05263158	0	0	0.7578947	0.7578947	0	0.94736844	0.47368422	1.0555556	4.4210525	713.1579	80043888	0.049197044	430.1579	324037888	0.016527731	295.21054	227254992	0.011337957	149	132464536	0.0058574937	10.421053	14687409	0.0004990881	569771.3	0.6666667	0.055555556	0.055555556	0.11111111	0.5	11	0.6111111111	0	4	6	7	0.3888888889	-56.2857	0.21052632	1	0	0	1	0	5	0.05263158	19	18	1	592.385	862.38	4	11	0	1	0.10526316	0.23529412	0.11764706	0	0	0.1764706	1	0	0	0	0.8947368	0.10526316	1	1	1	-3	0	0	0	0	0	0	3	1	-2	1	0.94736844	11	0.6111111111	0.42105263	0	1	5	3	0	7	0.3888888889	3.6706517	0.8238114	0.94163567	-46.6967	0	0.2777778	1	0	0	1	0	0	5	0.055555556	19	16	-22.5694	-18.0767	17.9414	8.9414	4	277.248	378.952	0	0	5	9	0	1	0	0	0.11111111	0.84210527	1.0588236	44.732246	0	0.22222222	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0.8	0.59999996	0	0.8	0.59999996	1.6666666	3.3	705.6	-13689363	0.04716056	375.9	258449968	0.02344888	254.5	190934096	0.015992101	141.3	122522496	0.0076754624	14.1	12548251	0.0007970867	470075.1	0.8888889	0	0	0	0.8888889	5	0.7142857143	2	3	1	2	0.2857142857	-22.3283	0.2	0	0	0	0	0	1	0	10	10	0	107.113	170.933	4	8	2	2	0.4	0.625	0	0.125	0.125	0.375	1	0	0	0	1	0.1	2	-2	-1	3	0	0	0	0	0	-1	0	-1	-2	0	0.6	3	1	0.5	0	0	2	4	0	0	0	2.4494896	0	1	-12.4466	0	0.33333334	0	0	0	0	0	0	0	0	6	6	-13.9371	-9.83791	97.9522	25.434	0	59.9904	118.694	0	0	3	6	2	2	0	0	0.5	1	1	0	0	0.16666667	2	2	1
0	0	1	1	0	0	0	0	0	0.01923077	0	0	0	0	0.019607844	0	0	0.83079153	0.9411765	0	1.0196078	0.5098039	0.9807692	4.0588236	938	-115932464	0.04680412	671.0196	333071168	0.024789106	542	305698400	0.01905112	369.47058	186903600	0.012843829	24.294117	18684642	0.005838573	588279.44	0.6458333	0.02	0.04	0.06	0.54	23	0.5609756098	0	5	12	18	0.4390243902	-161.305	0.23529412	1	0	0	1	0	8	0	51	40	1	1062.88	1225.32	5	33	4	4	0.19607843	0.3469388	0.06122449	0.020408163	0.08163265	0.18367347	1	0	0.039215688	0.019607844	0.92156863	0.09803922	4	3	-1	5	-1	0	0	-1	0	2	6	1	-4	-3	1.0196079	22	0.5238095238	0.39423078	2	3	4	17	1	20	0.4761904762	5.685677	0.7640917	0.9398489	-133.055	0	0.25	0	0	0	0	0	1	10	0	52	41	-66.5384	-57.9776	19.0364	12.4142	7	275.403	306.825	0	0	6	29	5	5	1	1	0.1923077	0.78846157	1.2682927	58.023823	2	0.1923077	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13333334	0	0	0.5416667	0.72222227	0	1.4444445	0.6933333	1.1538461	3.6666667	648.8333	49564732	0.035650738	347.73334	207303712	0.01897124	225.76666	150567744	0.013355915	111.666664	89724640	0.0063478732	9.166667	8389526	0.0020154885	314601.47	0.7407407	0	0.06896552	0.06896552	0.7586207	16	0.5925925926	2	6	12	11	0.4074074074	-75.9286	0.16666667	0	0	0	0	0	8	0	30	23	0	1095.62	1383.51	3	29	3	3	0.16666667	0.2962963	0.10714286	0.035714287	0	0.32142857	1	0	0	0.033333335	0.96666664	0.13333334	8	1	-1	-7	0	0	0	0	0	-3	1	2	-9	-5	0.8666667	12	0.5217391304	0.48076922	0	3	5	5	0	11	0.4782608696	4.9029036	0.96061426	0.9879621	-63.0486	0	0.23076923	0	0	0	0	0	0	5	0	26	25	-37.3292	-32.0456	27.2733	17.0814	1	216.338	266.04	0	0	5	20	3	3	0	0	0.115384616	0.96153843	1.04	264.17575	1	0.1923077	3	3	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17307693	0	0	1.1025642	1.1025641	0	0.82692313	0.23626374	1.2093023	4.1346154	1610.7693	-189043808	0.02192892	990.0192	267139152	0.011394784	685.9423	364040992	0.00734289	358.8654	196167056	0.0030188924	15.711538	10600793	0.0002925139	435462.06	0.9183673	0.019607844	0	0.078431375	0.8235294	26	0.5416666667	8	6	23	22	0.4583333333	-101.662	0.30769232	1	0	1	0	0	13	0	52	38	3	90.1638	98.4841	4	45	3	3	0.07692308	0.67346936	0.08	0	0.06	0.54	0.9736842	0	0	0	0.9807692	0.03846154	11	-8	1	-14	0	0	0	0	0	-6	-1	2	-14	-5	0.8269231	23	0.5897435897	0.39534885	0	0	7	9	1	16	0.4102564103	5.1849513	0.7655509	0.9375626	-96.0808	0	0.27906978	1	0	1	0	0	1	7	0	43	34	-63.2925	-48.5718	29.6428	14.3375	2	124.447	139.221	0	0	6	31	3	3	1	1	0.093023255	0.7906977	1.2647059	52.95197	0	0.1627907	6	5	0.8333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0909091	0.44444445	0	1	6.9999995	1	4.7391305	1064	155930064	0.023038838	658	170923120	0.009344467	474.47827	267616832	0.0063674683	257.21738	152562560	0.0031968155	11.173913	7243756.5	0.0003480797	343604.9	0.8181818	0.045454547	0	0.045454547	0.72727275	15	0.75	1	6	6	5	0.25	-47.623	0.17391305	0	0	0	0	0	3	0	23	23	1	98.7009	121.611	7	15	2	2	0.13043478	0.5714286	0.04761905	0.04761905	0.04761905	0.42857143	0.95652175	0	0	0	0.95652175	0.3043478	4	0	0	1	0	0	0	0	0	2	2	1	0	-4	1	13	0.65	0.47826087	0	1	6	7	0	7	0.35	4.587317	0.9552908	0.98582304	-47.6805	0	0.39130434	0	0	0	0	0	0	5	0	23	22	-29.895	-27.3192	19.9426	13.75	3	59.2739	70.7855	0	0	8	15	2	2	0	0	0.13043478	0.95652175	1.0454545	214.94183	1	0.04347826	0	0	0
0	0	1	1	0	0	0	0	0	0.033333335	0	0	0	0	0.03448276	0	0	1.182266	0.8275862	0	1.0344827	2.0689654	0.96666664	4.9310346	1419.069	62552372	0.09072092	983.2069	191445120	0.019474503	765.9655	249403616	0.01363547	496.51724	142897472	0.00814745	21.48276	6013575	0.0014125421	255806.14	0.6785714	0	0.071428575	0.071428575	0.53571427	18	0.6666666667	3	7	7	9	0.3333333333	-100.379	0.13793103	2	0	2	0	0	7	0	29	26	1	581.56	742.891	4	23	0	1	0.06896552	0.22222222	0	0	0	0.22222222	0.96153843	0	0	0	0.8965517	0.27586207	7	0	1	-2	1	0	-1	0	2	0	2	2	-2	-2	1.0344827	18	0.6428571429	0.43333334	0	3	8	5	2	10	0.3571428571	4.7469287	0.85560423	0.9579263	-80.8027	0	0.16666667	3	0	1	0	2	2	7	0	30	26	-46.3018	-31.6356	45.044	10.4834	3	151.711	179.357	0	0	6	21	2	2	2	1	0.06666667	0.8666667	1.1538461	74.17981	0	0.13333334	5	3	0.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06666667	0	0	0.8	0.7111111	0	1.0666667	1.0666667	0.9375	4.866667	948.4667	173965072	0.019372022	510.8	262888416	0.010312789	331.73334	176857024	0.0062332847	154.4	97841296	0.0030249641	13.6	11607882	0.0009237407	474505.8	0.9285714	0	0	0.071428575	0.85714287	9	0.6923076923	3	5	6	4	0.3076923077	-32.6981	0.26666668	0	0	0	0	0	3	0	15	14	0	110.568	151.311	4	10	0	1	0.13333334	0.7692308	0.15384616	0.15384616	0.07692308	0.3846154	1	0	0	0	1	0.06666667	3	-2	1	-1	0	0	0	0	0	1	1	1	1	0	1.0666667	8	0.5714285714	0.46875	0	1	6	5	1	6	0.4285714286	3.75	0.9345863	0.97672266	-32.5775	0	0.375	0	0	0	0	0	1	4	0	16	15	-21.9828	-15.3043	23.6551	7.94796	1	82.4756	108.667	0	0	5	11	0	1	1	1	0.125	0.9375	1.0666667	113.63037	0	0.0625	3	2	0.6666666667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285715	0	0	1.9047619	0	0	1.1428572	1.1428572	0.875	4.428571	505.57144	-99710360	0.110186405	261.2857	304696064	0.06127007	176.71428	215282480	0.051654402	93.42857	135572960	0.02747934	11.428572	19138950	0.008489249	714447	0.8333333	0	0.16666667	0	0.6666667	5	0.8333333333	0	2	4	1	0.1666666667	-20.2417	0	0	0	0	0	0	1	0	7	7	0	339.01	779.24	4	4	0	1	0.14285715	0.2	0	0	0.2	0	1	0	0	0.14285715	0.85714287	0.2857143	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1.1428572	5	0.7142857143	0.5	0	0	3	4	0	2	0.2857142857	2.828427	0	1	-15.0357	0	0.125	0	0	0	0	0	0	2	0	8	8	-8.57959	-6.72893	8.98023	5.59318	1	46.8414	75.7632	0	0	5	5	0	1	0	0	0.125	1	1	0	1	0.25	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023255814	0	0	1.0877377	1.0744187	0	0.9767442	1.3023255	1.0238096	4.081395	876.0814	-100119968	0.03278105	527.2093	314760160	0.015424362	359.84885	394384128	0.010885918	182.93024	219974592	0.0053736614	14.325582	21686990	0.0007102035	805054.7	0.8375	0	0.03529412	0.023529412	0.7882353	37	0.4868421053	4	10	4	39	0.5131578947	-204.276	0.25581396	1	1	0	0	0	17	0	86	53	10	253.071	270.304	4	67	6	5	0.10465116	0.45783132	0.035714287	0.011904762	0.035714287	0.3809524	0.9622642	0	0	0.011627907	0.96511626	0.18604651	15	-3	0	6	0	-1	0	1	0	-3	5	2	-19	-9	0.9767442	37	0.4683544304	0.30113637	4	1	10	10	1	42	0.5316455696	5.649819	0.524755	0.88675296	-182.878	0	0.23809524	1	0	0	1	0	1	14	0	88	53	-99.256	-93.3149	16.8028	13.74	15	121.775	128.94	0	0	6	48	6	5	1	1	0.10714286	0.60227275	1.5272727	31.088406	0	0.14285715	6	5	0.8333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7894737	0.71428573	0	1	0.77777773	1	3.9411764	732.1177	-19406292	0.11601646	441.61765	387580064	0.083970785	303.79413	277340064	0.07685589	156.23529	163501072	0.04086018	12.205882	17529556	0.0018968572	584342	0.54545456	0.030303031	0.060606062	0.030303031	0.42424244	18	0.6206896552	1	9	9	11	0.3793103448	-115.284	0.14705883	3	1	1	0	1	8	0.029411765	33	29	0	2222.95	2850.33	5	20	3	3	0.1764706	0.25	0.0625	0	0.0625	0.125	0.8666667	0.029411765	0	0.05882353	0.7941176	0.20588236	4	1	-4	-4	-1	-1	0	0	0	1	4	1	-4	-1	1	18	0.6	0.46969697	0	2	5	5	2	12	0.4	5.396407	0.9372384	0.98211914	-101.349	0	0.20588236	2	0	1	0	1	2	9	0.029411765	33	31	-42.4834	-33.0909	26.0684	8.8197	4	415.6	496.244	0	0	6	16	3	3	2	1	0.1764706	0.93939394	1.0625	188.61485	1	0.2647059	3	1	0.3333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8636364	0.8	0	1.2	1.375	1	4.8444443	752.6667	-93687888	0.023565186	431.4222	261932240	0.009961424	290.5111	252729920	0.006741254	146.17778	146455808	0.0031737287	12.444445	15651662	0.0004773923	554425.7	0.72727275	0.022727273	0.045454547	0	0.72727275	24	0.6	2	8	12	16	0.4	-106.26	0.17777778	3	0	0	2	1	12	0	45	40	2	358.011	411.816	4	35	3	3	0.13333334	0.44186047	0.069767445	0.046511628	0	0.3488372	0.925	0	0	0	0.9111111	0.24444444	8	1	0	-6	0	1	1	-2	0	-2	4	2	-7	-4	1	22	0.5365853659	0.42391303	1	3	8	6	1	19	0.4634146341	5.750236	0.83502644	0.9568829	-96.3032	0	0.22222222	3	1	1	0	1	1	10	0	46	39	-43.8841	-45.0282	11.0881	10.5528	6	129.511	144.294	0	0	6	28	3	3	1	1	0.11111111	0.84782606	1.1538461	81.304245	0	0.17777778	4	3	0.75
0	0	1	1	0	0	0	0	0	0.020833334	0	0	0	0	0.020408163	0	0	1.0647738	1.1428572	0	0.78367347	2.6122448	1.0208334	4.26	779.9796	-10042390	0.033122562	464.2449	258527456	0.01904627	306.65308	304240896	0.01604717	150.9	169877280	0.008240893	11.530612	15855402	0.0057233716	620444.06	0.6956522	0	0.041666668	0	0.63265306	30	0.652173913	2	5	12	16	0.347826087	-148.663	0.2857143	3	0	2	0	1	10	0	49	38	2	382.509	435.297	3	30	3	3	0.08163265	0.34042552	0.0625	0.04255319	0.021276595	0.27083334	0.974359	0	0.020408163	0	0.9	0.1632653	6	-1	0	-4	0	0	0	0	0	-2	3	3	-7	-4	0.97959185	27	0.6136363636	0.40625	0	1	5	8	0	17	0.3863636364	5.629165	0.79307055	0.94636303	-121.997	0	0.25	3	0	2	0	1	0	8	0	48	39	-43.2165	-54.1644	15.8657	14.2048	5	400.808	454.113	0	0	6	23	4	4	0	0	0.104166664	0.8125	1.2564102	64.6394	0	0.0625	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	1.04	1.2133334	0	1.56	0.62399995	0.96153843	4.96	759.88	-16444570	0.078595	439.36	35962276	0.048059538	311.76	148029072	0.041621666	176.2	82255456	0.036706638	9.36	5899423.5	0.011196605	259388.05	0.5416667	0	0	0.083333336	0.45833334	16	0.6956521739	3	6	4	7	0.3043478261	-87.3979	0.28	1	0	1	0	0	6	0	25	25	1	1444.75	1982.32	4	20	2	2	0.12	0.17391305	0	0	0.04347826	0.13043478	1	0	0.04	0	0.96	0.12	5	-3	-2	6	0	0	-1	0	1	-1	0	2	-2	-3	1.04	16	0.6666666667	0.48076922	0	0	4	10	0	8	0.3333333333	4.9029036	0.96061426	0.9879621	-72.1434	0	0.23076923	1	0	0	0	1	0	5	0	26	25	-37.7285	-28.2022	32.2954	11.0797	1	442.22	558.976	0	0	6	18	2	2	0	0	0.07692308	0.96153843	1.04	264.17575	0	0.1923077	2	2	1
