1-uppsala;2-uppsala;3-uppsala;4-uppsala;5-uppsala;6-uppsala;7-uppsala;8-uppsala;9-uppsala;10-uppsala;11-uppsala;12-uppsala;13-uppsala;14-uppsala;15-uppsala;16-uppsala;17-uppsala;18-uppsala;19-uppsala;20-uppsala;21-uppsala;22-uppsala;23-uppsala;24-uppsala;25-uppsala;26-uppsala;27-uppsala;28-uppsala;29-uppsala;30-uppsala;31-uppsala;32-uppsala;33-uppsala;34-uppsala;35-uppsala;36-uppsala;37-uppsala;38-uppsala;39-uppsala;40-uppsala;41-uppsala;42-uppsala;43-uppsala;44-uppsala;45-uppsala;46-uppsala;47-uppsala;48-uppsala;49-uppsala;50-uppsala;51-uppsala;52-uppsala;53-uppsala;54-uppsala;55-uppsala;56-uppsala;57-uppsala;58-uppsala;59-uppsala;60-uppsala;61-uppsala;62-uppsala;63-uppsala;64-uppsala;65-uppsala;66-uppsala;67-uppsala;68-uppsala;69-uppsala;70-uppsala;71-uppsala;72-uppsala;73-uppsala;74-uppsala;75-uppsala;76-uppsala;77-uppsala;78-uppsala;79-uppsala;80-uppsala;81-uppsala;82-uppsala
0;0;0;0;1;0.0025540506;0;0;0.002137821;1.1562088E-6;1.0405855E-5;1.0333333;0;0;0;0;30;0.43333334;0;0;0.43333334;0.033333335;0.7;0.1;0;0;0;0;31;0.48387095;0;0;0.38709676;0.032258064;0.7741935;0.09677419;-79.5527;2.80092e-80;-2.65176;0.00222968;-71.9845;1.03633e-72;-2.32208;0.00476343;0.967742;0.387097;0.0645161;0.193548;0.322581;0.866667;0.4;0.3;0.0666667;0.2;0.551724;0.482759;0.344828;0.137931;0;0.178571;0.785714;0.0357143;0.107143;0.0357143;0;0;0;0.866667;0.133333;0;0;0.0967742;0.83871;0;0.0645161;0;0;1671.63;2080.54;15.2351;71.3522;2.37841
0.0011111113;0;0;0;4;0.011995457;0;0.0011111113;0.006944446;5.6689337E-6;2.2675735E-5;0.93333334;0.033333335;0;0;0;30;0.53333336;0;0.033333335;0.33333334;0.033333335;0.93333334;0.06666667;0;0;0;0;28;0.64285713;0;0;0.25;0.035714287;0.9285714;0.071428575;-87.8471;1.422e-88;-2.92824;0.00117968;-70.0773;8.36951e-71;-2.50276;0.00314224;0.935484;0.483871;0.129032;0.16129;0.193548;0.833333;0.533333;0.166667;0.0666667;0.2;0.37931;0.724138;0.0689655;0;0.172414;0.107143;0.857143;0;0;0.107143;0;0;0.0333333;0.9;0.0666667;0;0;0.0344828;0.931034;0;0.0344828;0;0;1039.17;2069.34;0.298866;57.9153;1.93051
0;0;0;0;1;9.611687E-5;0;6.151444E-7;1.2933527E-4;1.537861E-7;1.537861E-7;0.98039216;0;0;0;0;51;0.49019608;0;0.039215688;0.43137255;0.019607844;0.8235294;0.019607844;0;0;0;0;50;0.5;0;0.04;0.42;0.02;0.82;0.02;-129.766;1.71396e-130;-2.54443;0.00285475;-108.05;8.91251e-109;-2.161;0.0069024;0.980769;0.365385;0.211538;0.153846;0.25;0.823529;0.490196;0.215686;0.137255;0.137255;0.44;0.62;0.08;0.14;0.14;0.204082;0.77551;0.0612245;0.0408163;0.102041;0;0;0.0196078;0.941176;0.0392157;0;0;0.02;0.96;0;0.02;0;0;1247.25;1892.91;15.0251;104.839;2.05566
0;0;0;0;36;0.024848945;0;0;0.03075445;3.494382E-5;1.3977528E-4;1.2068965;0;0;0;0;29;0.5862069;0;0;0.31034482;0.03448276;0.82758623;0.06896552;0;0;0;0;35;0.42857143;0;0;0.4857143;0.028571429;0.74285716;0.057142857;-96.0439;9.03858e-97;-3.31186;0.000487687;-95.2436;5.7069e-96;-2.72125;0.0019;0.966667;0.466667;0.0666667;0.166667;0.266667;0.689655;0.586207;0.241379;0.0689655;0.0689655;0.321429;0.678571;0.107143;0.178571;0;0.037037;0.925926;0;0.037037;0;2;0.0689655;0;0.862069;0;0.0689655;0;0.0857143;0.714286;0.142857;0;0;0;1207.9;2069.48;5.3791;65.399;2.25514
0;0;0;0.004444445;16;4.924605E-5;0;0;3.077878E-4;1.9698378E-4;0.008322559;1.2666667;0;0;0;0.06666667;15;0.46666667;0;0;0.33333334;0.06666667;1;0.06666667;0;0;0;0;19;0.47368422;0;0;0.31578946;0.05263158;0.8947368;0.15789473;-50.3375;4.59727e-51;-3.35583;0.000440724;-41.2981;5.03385e-42;-2.17358;0.00670526;0.875;0.5;0.125;0.0625;0.25;0.8;0.6;0.266667;0;0.0666667;0.142857;0.785714;0.142857;0;0;0;0.923077;0;0;0;0;0;0;0.764706;0.176471;0.0588235;0;0;0.684211;0.263158;0.0526316;0;0;1144.2;1832.68;0.238589;30.5199;2.03466
0;0;0;0;4;0.007317193;0;0;0.00807891;7.5417455E-7;1.2066793E-5;0.9591837;0;0;0;0;49;0.5102041;0;0;0.3877551;0.020408163;0.75510204;0.08163265;0;0;0;0;47;0.59574467;0;0;0.29787233;0.021276595;0.78723407;0.08510638;-112.509;3.09742e-113;-2.2961;0.00505706;-98.5495;2.82163e-99;-2.0968;0.00800207;0.98;0.42;0.14;0.06;0.36;0.918367;0.367347;0.183673;0.265306;0.163265;0.666667;0.416667;0.229167;0.208333;0.125;0.319149;0.659574;0.12766;0.12766;0.0638298;0;0;0;0.918367;0.0816327;0;0;0;0.957447;0;0.0425532;0;0;1303.9;1979.11;4.26517;107.467;2.1932
0;0;0;0;16;0.0050353324;0;0;0.006102058;5.689237E-6;2.2756947E-5;1.1025641;0;0;0;0;39;0.51282054;0;0;0.41025642;0.025641026;0.82051283;0.051282052;0;0;0;0;43;0.44186047;0;0;0.4883721;0.023255814;0.7906977;0.046511628;-105.769;1.70216e-106;-2.71203;0.00194077;-97.8936;1.27761e-98;-2.2766;0.00528938;0.975;0.4;0.125;0.1;0.35;0.794872;0.487179;0.102564;0.230769;0.153846;0.447368;0.552632;0.184211;0.157895;0.0789474;0.0810811;0.891892;0;0.0540541;0.027027;0;0;0;0.897436;0.0512821;0.0512821;0;0.0697674;0.813953;0.0930233;0.0232558;0;0;1288.59;2043.48;24.894;84.9276;2.17763
0;0;0;0;0;0.006400007;0;0;0.0063999975;0;0;1;0;0;0;0;25;0.52;0;0;0.44;0.04;0.92;0;0;0;0;0;25;0.6;0;0;0.36;0.04;0.92;0;-75.3002;5.00956e-76;-3.01201;0.000972729;-60.5138;3.06337e-61;-2.42055;0.00379706;0.961538;0.346154;0.269231;0.192308;0.153846;0.76;0.48;0.28;0.12;0.08;0.291667;0.708333;0.0416667;0.0833333;0.125;0.0869565;0.869565;0;0;0.0869565;0;0;0.04;0.8;0.08;0.08;0;0;0.8;0.16;0.04;0;0;1431.84;1994.88;47.0767;69.2007;2.76803
0;0;0;0;16;0.008325513;0;0;0.002759882;1.3591276E-5;0.0017974481;1.1290323;0;0;0;0;31;0.5483871;0;0;0.29032257;0.032258064;0.87096775;0.12903225;0;0;0;0;35;0.45714286;0;0;0.34285715;0.028571429;0.8;0.17142858;-100.358;4.38531e-101;-3.23735;0.000578955;-78.1974;6.34746e-79;-2.23421;0.00583161;0.96875;0.40625;0.125;0.25;0.1875;0.645161;0.612903;0.129032;0;0.225806;0.266667;0.766667;0.1;0.0666667;0.0333333;0.0344828;0.931034;0;0.0344828;0;0;0;0.0322581;0.83871;0.0322581;0.0645161;0.0322581;0.0857143;0.742857;0.142857;0;0.0285714;0;1442.61;2233.17;10.7673;73.0203;2.35549
0.0014792901;0;0;2.0292075E-6;1;0.0080539165;0;0.0017065608;8.11683E-6;0.0015908964;1.8262837E-5;1.0384616;0.03846154;0;0;0.03846154;26;0.5769231;0;0.115384616;0.07692308;0.07692308;0.84615386;0.115384616;0;0;0;0.037037037;27;0.6666667;0;0.074074075;0.074074075;0.037037037;0.8888889;0.11111111;-84.8447;1.42988e-85;-3.26326;0.000545434;-74.4566;3.49462e-75;-2.75765;0.00174722;0.925926;0.444444;0.296296;0.0740741;0.148148;0.653846;0.692308;0.0769231;0.192308;0;0.16;0.84;0;0;0.12;0.125;0.833333;0.0416667;0;0.0833333;0;0;0;0.892857;0.0714286;0.0357143;0;0.0344828;0.862069;0.0689655;0.0344828;0;0;789.423;2013.68;0.201782;49.4756;1.90291
0;0;0;1.686625E-4;81;0.0035761183;2.9554707E-5;0;0.0013912827;1.66245E-5;0;1.1168832;0;0;0;0.012987013;77;0.42857143;0.051948052;0;0.46753246;0.038961038;0.66233766;0;0;0;0;0;86;0.4883721;0.046511628;0;0.43023255;0.034883723;0.6511628;0;-177.017;9.61612e-178;-2.29892;0.00502433;-167.17;6.76083e-168;-1.94384;0.0113805;0.974359;0.410256;0.153846;0.205128;0.217949;0.857143;0.376623;0.25974;0.168831;0.181818;0.644737;0.421053;0.210526;0.171053;0.184211;0.333333;0.653333;0.08;0.12;0.133333;0;0;0.0126582;0.746835;0.126582;0.0759494;0.0379747;0.0581395;0.686047;0.186047;0.0348837;0.0348837;0;1546.65;2204.2;0.465443;195.794;2.54279
7.7160494E-4;0;0;0;0;0.0030864193;0;7.7160494E-4;0.006944446;0;0;1;0.027777778;0;0;0;36;0.5;0;0.027777778;0.41666666;0.027777778;0.8333333;0.027777778;0;0;0;0;36;0.44444445;0;0;0.5;0.027777778;0.8333333;0.027777778;-100.504;3.13329e-101;-2.79178;0.00161518;-85.7883;1.62817e-86;-2.38301;0.00413992;0.945946;0.378378;0.162162;0.216216;0.216216;0.805556;0.527778;0.166667;0.138889;0.138889;0.457143;0.6;0.2;0.0857143;0.0857143;0.147059;0.823529;0.0294118;0.0588235;0.0588235;1;0.0277778;0.0277778;0.805556;0.111111;0.0277778;0;0.0555556;0.805556;0.0555556;0.0555556;0;0;1501.81;2381.85;0.633055;93.5432;2.59842
0;0;0;0;25;0.040447034;0;0;0.04679091;6.4157302E-6;1.6039307E-4;1.1190476;0;0;0;0;42;0.6904762;0;0;0.16666667;0.023809524;0.8095238;0.11904762;0;0;0;0;47;0.4893617;0;0;0.38297874;0.021276595;0.70212764;0.10638298;-108.666;2.15774e-109;-2.58729;0.00258651;-112.947;1.1298e-113;-2.40313;0.0039525;0.976744;0.395349;0.209302;0.186047;0.186047;0.857143;0.547619;0.142857;0.166667;0.119048;0.487805;0.609756;0.195122;0.121951;0.0487805;0.175;0.8;0.075;0.075;0.025;0;0;0;0.785714;0.0714286;0.119048;0.0238095;0.0212766;0.702128;0.234043;0.0212766;0.0212766;0;1255.88;2039.06;62.1676;90.6364;2.15801
0;0;0;0.0015343289;9;1.6060016E-4;0;0;0.0034522389;1.1945483E-5;1.1945483E-5;1.1071428;0;0;0;0.071428575;28;0.4642857;0;0;0.39285713;0.035714287;0.8214286;0.035714287;0;0;0;0.032258064;31;0.4516129;0;0;0.4516129;0.032258064;0.9032258;0.032258064;-102.616;2.42103e-103;-3.66486;0.000216343;-87.2176;6.05899e-88;-2.81347;0.00153649;0.862069;0.413793;0.103448;0.103448;0.344828;0.642857;0.607143;0.178571;0.107143;0.0714286;0.222222;0.740741;0.111111;0.0740741;0.037037;0;0.961538;0;0;0;1;0.03125;0.03125;0.84375;0.0625;0.03125;0;0.030303;0.818182;0.0909091;0.030303;0;0;1254.11;1862.02;0.10387;58.5098;2.08964
0;0;0;0;4;7.9719845E-5;0;0;3.1887725E-4;7.9719444E-5;0;1.1428572;0;0;0;0;14;0.5714286;0;0;0.35714287;0.071428575;1;0;0;0;0;0;16;0.5625;0;0;0.375;0.0625;1;0;-43.3516;4.45041e-44;-3.09654;0.000800677;-36.9472;1.12928e-37;-2.3092;0.00490682;0.933333;0.533333;0.0666667;0.2;0.133333;0.571429;0.714286;0.142857;0;0.0714286;0.384615;0.615385;0.230769;0.0769231;0;0.166667;0.75;0.0833333;0.0833333;0;0;0;0;0.928571;0;0.0714286;0;0.0625;0.8125;0.125;0;0;0;1265.43;2391.13;13.562;40.7267;2.90905
0;1.3516435E-5;0;0;4;7.602993E-4;3.3791086E-6;0;0.0021119444;5.406574E-5;3.0411957E-5;1.0625;0;0.0625;0;0;32;0.46875;0.03125;0;0.21875;0.125;0.84375;0.09375;0;0.05882353;0;0;34;0.44117647;0.029411765;0;0.2647059;0.11764706;0.85294116;0.0882353;-115.036;9.2045e-116;-3.59488;0.00025417;-105.751;1.77419e-106;-3.11032;0.000775669;0.909091;0.424242;0.151515;0.181818;0.212121;0.53125;0.625;0.125;0.125;0.09375;0.258065;0.709677;0.193548;0;0.0645161;0.0666667;0.9;0.0666667;0;0;2;0.0625;0;0.875;0;0.0625;0;0;0.823529;0.117647;0;0;0;1195.47;1992.06;0.170939;52.6103;1.64407
0;0;0;0;4;0.0014638947;0;1.209831E-5;0.0027221171;1.209831E-5;4.839324E-5;0.92;0;0;0;0;25;0.44;0;0.04;0.4;0.04;0.92;0.08;0;0;0;0;23;0.47826087;0;0.04347826;0.3478261;0.04347826;0.95652175;0.08695652;-57.5857;2.59597e-58;-2.30343;0.00497247;-56.0076;9.82653e-57;-2.43511;0.00367187;0.961538;0.307692;0.115385;0.230769;0.307692;0.8;0.32;0.24;0.12;0.28;0.625;0.333333;0.208333;0.25;0.166667;0.26087;0.695652;0;0.0434783;0.217391;0;0;0;0.8;0.16;0;0.04;0;0.869565;0;0.0434783;0.0869565;0;1628.36;2130.08;24.6387;56.3674;2.2547
0;4.216527E-7;0;0;1;0.004008371;0;4.216527E-7;0.004386914;4.216527E-7;9.487258E-7;1.0181818;0;0.036363635;0;0;55;0.54545456;0;0.036363635;0.29090908;0.036363635;0.8545455;0.054545455;0;0.035714287;0;0;56;0.48214287;0;0.035714287;0.35714287;0.035714287;0.83928573;0.05357143;-193.732;1.85353e-194;-3.5224;0.000300331;-143.04;9.12011e-144;-2.55429;0.00279071;0.910714;0.392857;0.267857;0.0892857;0.232143;0.672727;0.636364;0.109091;0.163636;0.0727273;0.259259;0.851852;0.12963;0;0;0.0188679;0.962264;0.0188679;0;0;3;0.0545455;0;0.927273;0;0.0181818;0;0.0344828;0.87931;0.0344828;0;0;0;1136.33;1997.33;0.135006;97.2525;1.76823
0;0;0;0;4;0.001111111;0;5.6689337E-6;2.2675735E-5;5.6689337E-6;0.0011111113;0.93333334;0;0;0;0;30;0.46666667;0;0.033333335;0.43333334;0.033333335;0.9;0.033333335;0;0;0;0;28;0.5;0;0.035714287;0.42857143;0.035714287;0.89285713;0;-73.3901;4.07286e-74;-2.44634;0.00357819;-65.8184;1.51915e-66;-2.35066;0.00446008;0.967742;0.419355;0.16129;0.129032;0.258065;0.833333;0.433333;0.133333;0.266667;0.133333;0.482759;0.551724;0.103448;0.137931;0.172414;0.285714;0.678571;0.0714286;0.0714286;0.142857;0;0;0.0333333;0.5;0.333333;0.0666667;0.0666667;0;0.535714;0.25;0.142857;0.0714286;0;1195.23;2080.37;7.03422;63.3175;2.11058
0;0;0;0;0;0.0069444412;0;0;0.006944446;0;0;1;0;0;0;0;48;0.5833333;0;0;0.29166666;0.041666668;0.8125;0.083333336;0;0;0;0;48;0.5;0;0;0.375;0.041666668;0.7708333;0.083333336;-161.727;1.87499e-162;-3.36931;0.000427255;-141.802;1.57761e-142;-2.95421;0.0011112;0.877551;0.387755;0.102041;0.204082;0.285714;0.666667;0.5;0.166667;0.125;0.1875;0.361702;0.680851;0.0851064;0.0638298;0.148936;0.173913;0.804348;0.0217391;0.0652174;0.0869565;5;0.104167;0.0208333;0.854167;0;0.0208333;0;0;0.854167;0.0416667;0;0;0;1297.67;1992.35;0.0745491;86.7616;1.80753
0;0;0;0.0014792901;1;3.977244E-4;0;0.0059171603;0.009943098;2.0292075E-6;8.11683E-6;1.0384616;0;0;0;0.03846154;26;0.46153846;0;0.07692308;0.30769232;0.03846154;0.88461536;0.07692308;0;0;0;0;27;0.4814815;0;0;0.4074074;0.037037037;0.8888889;0.074074075;-76.8864;1.29897e-77;-2.95717;0.00110365;-58.3252;4.72933e-59;-2.16019;0.00691524;0.925926;0.481481;0.185185;0.148148;0.148148;0.730769;0.615385;0.0769231;0.153846;0.115385;0.36;0.6;0.2;0.12;0.04;0.0833333;0.875;0;0.0833333;0;0;0;0.0714286;0.857143;0.0714286;0;0;0.0740741;0.888889;0;0.037037;0;0;1112.5;2061.63;0.273024;67.1545;2.58287
0;0;0;8.857709E-6;36;0.017936869;0;0;0.022144275;8.857709E-6;7.9719444E-5;1.1428572;0;0;0;0.023809524;42;0.5714286;0;0;0.30952382;0.023809524;0.85714287;0.071428575;0;0;0;0.020833334;48;0.4375;0;0;0.45833334;0.020833334;0.7916667;0.0625;-138.496;3.19154e-139;-3.29752;0.000504053;-120.758;1.74582e-121;-2.51579;0.00304936;0.906977;0.418605;0.162791;0.116279;0.27907;0.619048;0.666667;0.142857;0.047619;0.119048;0.268293;0.707317;0.097561;0.121951;0.0487805;0.1;0.875;0;0.05;0.05;3;0.0681818;0;0.795455;0.0681818;0.0454545;0.0227273;0.1;0.7;0.1;0.02;0.02;0;1336.88;2022.55;0.173917;86.1667;2.05159
0;0;0;0;4;3.086436E-5;0;0;2.7777726E-4;3.0864194E-5;3.0864194E-5;0.9;0;0;0;0;20;0.55;0;0;0.35;0.05;1;0.05;0;0;0;0;18;0.5555556;0;0;0.33333334;0.055555556;1;0.055555556;-50.3444;4.52481e-51;-2.51722;0.00303934;-44.58;2.63027e-45;-2.47667;0.00333682;0.952381;0.380952;0.238095;0.0952381;0.238095;0.85;0.65;0.1;0.1;0.1;0.473684;0.631579;0.210526;0.0526316;0.0526316;0.166667;0.777778;0.166667;0;0;0;0;0.05;0.7;0.2;0.05;0;0;0.777778;0.111111;0.111111;0;0;1283.15;1864.04;31.6215;53.1595;2.65798
0;0;0;0;4;0.0026333127;0;0;0.0032011792;1.7313015E-6;1.5581669E-5;1.0526316;0;0;0;0;38;0.5263158;0;0;0.36842105;0.02631579;0.81578946;0.078947365;0;0;0;0;40;0.475;0;0;0.425;0.025;0.775;0.075;-100.222;5.99791e-101;-2.63742;0.00230451;-97.7442;1.80219e-98;-2.44361;0.00360077;0.974359;0.435897;0.0769231;0.153846;0.307692;0.868421;0.447368;0.342105;0.0789474;0.105263;0.486486;0.567568;0.216216;0.162162;0.027027;0.0833333;0.888889;0.0555556;0.0277778;0;0;0;0;0.947368;0.0526316;0;0;0.075;0.9;0;0.025;0;0;1182.97;1919.21;80.6413;78.0136;2.05299
0;0;0;0;4;4.8023986E-7;0;0;1.2006203E-5;1.9210008E-6;7.684003E-6;1.054054;0;0;0;0;37;0.4864865;0;0;0.43243244;0.027027028;0.8378378;0.054054055;0;0;0;0;39;0.4871795;0;0;0.43589744;0.025641026;0.84615386;0.051282052;-102.31;4.89779e-103;-2.76514;0.00171737;-94.5278;2.9662e-95;-2.42379;0.00376886;0.947368;0.368421;0.131579;0.157895;0.315789;0.837838;0.486486;0.135135;0.135135;0.216216;0.416667;0.611111;0.194444;0.166667;0;0.142857;0.828571;0.0571429;0.0857143;0;0;0;0;0.972973;0;0.027027;0;0.025641;0.923077;0.0512821;0;0;0;1447.46;1956.22;0.280409;84.7371;2.29019
0;0;0;2.2675735E-5;4;0.001111111;0;0;0.001638323;5.6689337E-6;0;1.0714285;0;0;0;0.071428575;28;0.5;0;0;0.39285713;0.035714287;0.8214286;0;0;0;0;0.06666667;30;0.46666667;0;0;0.43333334;0.033333335;0.8;0;-78.6385;2.29879e-79;-2.80852;0.00155411;-70.31;4.89779e-71;-2.34367;0.00453245;0.931034;0.344828;0.206897;0.206897;0.206897;0.75;0.5;0.142857;0.107143;0.214286;0.407407;0.592593;0.111111;0.111111;0.148148;0.192308;0.769231;0;0.153846;0.0384615;1;0.0357143;0;0.821429;0.0714286;0.0714286;0;0;0.766667;0.166667;0.0333333;0;0;1877.96;1959.59;0.242344;68.737;2.45489
0;0;0;0;4;2.012061E-6;8.942117E-7;0;3.778008E-5;8.942117E-7;8.047906E-6;1.0444444;0;0;0;0;45;0.53333336;0.022222223;0;0.35555556;0.022222223;0.84444445;0.06666667;0;0;0;0;47;0.5319149;0.021276595;0;0.3617021;0.021276595;0.80851066;0.06382979;-141.246;5.67545e-142;-3.1388;0.00072644;-120.537;2.90402e-121;-2.56462;0.0027251;0.956522;0.413043;0.152174;0.108696;0.304348;0.755556;0.577778;0.133333;0.177778;0.0888889;0.340909;0.75;0.136364;0.0454545;0.0454545;0.0697674;0.906977;0.0697674;0;0;1;0.0222222;0;0.888889;0.0444444;0.0444444;0;0.0416667;0.833333;0.0833333;0.0208333;0;0;1029.96;1948.45;0.843217;82.5668;1.83482
0;0;0;0;0;9.182719E-4;0;0;9.182737E-4;0;0;1;0;0;0;0;33;0.57575756;0;0.030303031;0.3030303;0.060606062;0.8181818;0.030303031;0;0;0;0;33;0.54545456;0;0.030303031;0.33333334;0.060606062;0.8787879;0.030303031;-95.8326;1.47028e-96;-2.90402;0.00124733;-77.0265;9.40806e-78;-2.33414;0.00463301;0.941176;0.411765;0.205882;0.117647;0.235294;0.69697;0.454545;0.212121;0.151515;0.151515;0.46875;0.5;0.3125;0.125;0.03125;0.0967742;0.870968;0.0322581;0.0322581;0.0322581;1;0.030303;0;0.818182;0.121212;0.030303;0;0.030303;0.818182;0.0606061;0.0606061;0;0;1163.06;1798.19;0.382713;67.1562;2.03504
0;0;0;9.765625E-4;1;2.601452E-4;1.0161922E-6;4.0647687E-6;6.50363E-5;1.0161922E-6;9.14573E-6;0.96875;0;0;0;0.03125;32;0.5;0.03125;0.0625;0.25;0.03125;0.875;0.09375;0;0;0;0;31;0.516129;0.032258064;0.06451613;0.2580645;0.032258064;0.8064516;0.09677419;-128.36;4.36516e-129;-4.01125;9.74429e-05;-102.914;1.21899e-103;-3.31981;0.000478843;0.848485;0.454545;0.212121;0.121212;0.181818;0.5;0.71875;0.0625;0.09375;0.09375;0.290323;0.774194;0.0967742;0.0322581;0.0645161;0.0666667;0.9;0.0333333;0;0.0333333;3;0.0882353;0;0.735294;0.176471;0;0;0;0.806452;0;0.0967742;0;0;1469.12;2234.46;0.128172;61.6612;1.92691
0;0;0;0;1;2.6757794E-4;0;5.2340862E-8;2.2799477E-4;1.3085216E-8;8.374538E-7;0.9893617;0;0;0;0;94;0.4787234;0;0.021276595;0.40425533;0.010638298;0.62765956;0.08510638;0;0;0;0;93;0.4623656;0;0.021505376;0.41935483;0.010752688;0.65591395;0.086021505;-270.367;4.29536e-271;-2.87624;0.00132971;-210.646;2.25944e-211;-2.26501;0.00543237;0.968421;0.357895;0.105263;0.231579;0.294737;0.840426;0.5;0.191489;0.117021;0.180851;0.473118;0.634409;0.150538;0.139785;0.0645161;0.108696;0.880435;0.0217391;0.0543478;0.0326087;1;0.0106383;0;0.851064;0.0957447;0.0319149;0.0106383;0;0.860215;0.0752688;0.0430108;0.0107527;0;1508.76;2058.97;0.415868;191.1;2.03298
0;0;0;0;9;0.0030580435;0;1.1945483E-5;0.0043123118;1.1945483E-5;1.1945483E-5;1.1071428;0;0;0;0;28;0.5714286;0;0.035714287;0.32142857;0.035714287;0.9285714;0.035714287;0;0;0;0;31;0.516129;0;0.032258064;0.38709676;0.032258064;0.9032258;0.032258064;-79.5792;2.63512e-80;-2.84211;0.00143842;-63.6858;2.06158e-64;-2.05438;0.00882306;0.931034;0.413793;0.206897;0.103448;0.241379;0.857143;0.464286;0.25;0.214286;0.0357143;0.407407;0.62963;0.148148;0.185185;0;0.115385;0.846154;0.0384615;0.0769231;0;1;0.0357143;0;0.928571;0;0.0357143;0;0.0645161;0.83871;0.0645161;0;0;0;1018.46;1943.36;0.156675;59.6085;2.12887
0;0;0;8.4015966E-4;25;0.018420642;0;0;0.020050032;3.8356443E-6;6.284321E-4;1.0724638;0;0;0;0.028985508;69;0.6086956;0;0;0.3043478;0.028985508;0.7826087;0.028985508;0;0;0;0;74;0.47297296;0;0;0.44594595;0.027027028;0.8108108;0.054054055;-176.359;4.37522e-177;-2.55593;0.00278018;-167.7;1.99526e-168;-2.26622;0.00541731;0.985714;0.357143;0.171429;0.285714;0.171429;0.913043;0.463768;0.318841;0.0434783;0.15942;0.5;0.588235;0.235294;0.132353;0.0294118;0.119403;0.865672;0.0298507;0.0597015;0.0298507;0;0;0;0.898551;0.0434783;0.0434783;0.0144928;0.0405405;0.837838;0.0945946;0.0135135;0.0135135;0;1671.48;2315.93;14.5659;152.576;2.21125
0;0;0;0;0;0.009070294;0;0;0.009070294;0;0;1;0;0;0;0;42;0.5;0.023809524;0;0.4047619;0.04761905;0.85714287;0.04761905;0;0;0;0;42;0.4047619;0.023809524;0;0.5;0.04761905;0.8333333;0.04761905;-106.084;8.24138e-107;-2.52581;0.00297982;-94.2591;5.50681e-95;-2.24426;0.00569817;0.976744;0.372093;0.186047;0.162791;0.255814;0.809524;0.47619;0.0238095;0.166667;0.309524;0.512195;0.487805;0.0487805;0.146341;0.292683;0.375;0.6;0.025;0.075;0.275;0;0;0.0238095;0.809524;0.142857;0.0238095;0;0.0714286;0.809524;0.047619;0.0714286;0;0;1316.52;1973.41;9.51178;91.3166;2.17421
0;0;0;0;1;0.013943757;0;0;0.014588469;4.5530604E-7;4.0977316E-6;1.0263158;0;0;0;0;38;0.6052632;0;0;0.28947368;0.02631579;0.8684211;0.078947365;0;0;0;0;39;0.4871795;0;0;0.41025642;0.025641026;0.7948718;0.07692308;-107.178;6.63743e-108;-2.82047;0.00151191;-88.8948;1.27409e-89;-2.27935;0.00525589;0.974359;0.307692;0.282051;0.128205;0.25641;0.815789;0.5;0.157895;0.105263;0.210526;0.459459;0.567568;0.189189;0.0810811;0.135135;0.166667;0.805556;0.0555556;0.0555556;0.0555556;0;0;0.0789474;0.815789;0.0526316;0.0526316;0;0.0769231;0.794872;0.102564;0.025641;0;0;1662.76;2162.81;14.4309;93.3931;2.45771
0;0;0;0;1;0.004253306;3.281872E-6;0;0.0052509997;3.281872E-6;1.3127488E-5;1.0434783;0;0;0;0;23;0.5652174;0.04347826;0;0.26086956;0.04347826;0.95652175;0.08695652;0;0;0;0;24;0.5;0.041666668;0;0.33333334;0.041666668;0.9583333;0.083333336;-76.6834;2.073e-77;-3.33406;0.000463382;-68.3435;4.53419e-69;-2.84765;0.00142022;0.916667;0.625;0;0.0833333;0.25;0.608696;0.695652;0.130435;0.0434783;0.0869565;0.181818;0.818182;0.0909091;0.0454545;0;0;0.952381;0;0;0;1;0.0434783;0;0.826087;0.0869565;0.0434783;0;0.08;0.76;0.08;0.04;0;0;945.261;1968.12;0.259033;45.2129;1.96578
0;0;0;0.0030864198;49;0.011377775;0.0016;0.0030864198;0.0012641966;9.679014E-4;0;1.3888888;0;0;0;0.055555556;18;0.33333334;0;0.055555556;0.44444445;0.11111111;0.9444444;0;0;0;0;0;25;0.44;0.04;0;0.48;0.08;0.84;0;-56.5032;3.13906e-57;-3.13907;0.000725995;-40.7241;1.88756e-41;-1.62896;0.0234983;0.894737;0.421053;0.0526316;0.210526;0.263158;0.666667;0.555556;0.111111;0.0555556;0.222222;0.352941;0.588235;0.176471;0.0588235;0.117647;0.1875;0.75;0;0.0625;0.125;0;0;0.05;0.65;0;0.3;0;0;0.52;0.48;0;0;0;1325.83;1984.83;0.333424;31.8211;1.76784
0;0;0;9.182737E-4;36;0.013046003;0;0;0.023668636;2.1734293E-5;2.1734293E-5;1.1818181;0;0;0;0.030303031;33;0.57575756;0;0;0.33333334;0.030303031;0.8787879;0.030303031;0;0;0;0;39;0.46153846;0;0;0.4871795;0.025641026;0.84615386;0.025641026;-99.2144;6.1038e-100;-3.0065;0.000985152;-85.8406;1.44344e-86;-2.20104;0.00629447;0.941176;0.411765;0.117647;0.176471;0.264706;0.818182;0.575758;0.121212;0.121212;0.151515;0.3125;0.75;0.03125;0.09375;0.09375;0.0645161;0.903226;0;0;0.0645161;0;0;0;0.828571;0.114286;0.0571429;0;0.102564;0.74359;0.102564;0.0512821;0;0;1141.97;2035.58;0.358157;69.5106;2.10638
