1-loria	2-loria	3-loria	4-loria	5-loria	6-loria	7-loria	8-loria	9-loria	10-loria	11-loria	12-loria	13-loria	14-loria	15-loria	16-loria	17-loria	18-loria	19-loria	20-loria	21-loria	22-loria	23-loria	24-loria	25-loria	26-loria	27-loria	28-loria	29-loria	30-loria	31-loria	32-loria	33-loria	34-loria	35-loria	36-loria	37-loria	38-loria	39-loria	40-loria	41-loria	42-loria	43-loria	44-loria	45-loria	46-loria	47-loria	48-loria	49-loria
0.755263	0.529895	0.518842	0.525158	0.353895	0.697368	0.452421	0.440842	0.435579	0.272842	0.223684	0.0145789	0.0124737	0.0172105	0.00786842	0.297368	0.0348158	0.0316579	0.0458684	0.0213947	7.177997e-03	0.00104422	2.30442e-09	1.94423e-09	2.32057e-09	0.000160485	0	0	0	7.335303e-02	1.647294e-01	0.00163396	6.94777e-09	7.20873e-09	1.21977e-08	0	0	0	0	6.908013e-03	36	36	1	1	1	0	0	1	0.027778
0.680952	0.418095	0.418095	0.437619	0.256381	0.640476	0.360667	0.364476	0.37781	0.241048	0.252381	0.0251905	0.0370952	0.0606667	0.00804762	0.335714	0.0581905	0.062	0.0753333	0.0334286	4.632839e-03	0.0005772	0	0	0	0.00088486	0	0	0	5.747611e-03	5.535154e-03	0.0045286	1.05435e-07	1.43526e-07	3.24429e-07	0	0	0	0	3.720513e-03	37	40	1.0810810811	1	1	4	0.1	4	0.108108
0.703333	0.4582	0.4582	0.479533	0.330733	0.696667	0.476733	0.462067	0.4554	0.358867	0.24	0.0521	0.0194333	0.0227667	0.00526667	0.29	0.0384	0.0377333	0.0564	0.0183	3.241274e-03	0.00173396	1.20416e-08	8.89435e-09	1.06793e-08	0.000231501	2.26332e-11	2.65485e-11	3.77563e-11	1.208446e-01	5.369201e-01	0.00142344	3.94697e-09	5.00209e-09	9.79207e-09	0	0	0	0	2.233971e-03	31	28	0.9032258065	1	1	0	0	0	0
0.772414	0.574621	0.588414	0.61669	0.464414	0.768966	0.577517	0.576138	0.585793	0.442345	0.206897	0.0433793	0.00958621	0.0130345	0.00393103	0.275862	0.0290345	0.0283448	0.0469655	0.0150345	6.571923e-03	0.00226898	2.56427e-08	2.70324e-08	4.68921e-08	0.000629275	4.64812e-10	4.43738e-10	5.29144e-10	1.701532e-01	4.292444e-01	0.00250607	2.00906e-08	3.12684e-08	8.12677e-08	0	0	0	0	5.956943e-03	26	27	1.0384615385	1	1	0	0	0	0
0.706897	0.476897	0.49069	0.518966	0.379793	0.651724	0.371931	0.377448	0.396069	0.258	0.168966	0.00834483	0.00558621	0.0121379	0.00258621	0.262069	0.0259655	0.0252759	0.0438966	0.014	6.535598e-03	0.000394997	1.50131e-10	1.23402e-10	2.67369e-10	0.000415779	1.34074e-10	1.07041e-10	1.05697e-10	5.526488e-02	9.776331e-02	0.0012273	2.76528e-09	4.01545e-09	8.00463e-09	0	0	0	0	4.825534e-03	26	27	1.0384615385	1	1	1	0.037037	1	0.038462
0.797917	0.604917	0.609083	0.626167	0.492833	0.685417	0.420167	0.419333	0.4235	0.281833	0.260417	0.0487708	0.0316875	0.0358542	0.0123125	0.310417	0.0408125	0.0420625	0.0520625	0.0246875	8.486617e-03	0.000886594	0	0	0	0.000329476	0	0	0	2.362709e-02	2.947733e-02	0.00389058	0	0	1.48034e-07	0	0	0	0	5.634954e-03	50	46	0.92	1	1	1	0.021739	4	0.08
0.84375	0.6985	0.694333	0.690167	0.57	0.7625	0.567604	0.554271	0.545938	0.403896	0.279167	0.0441458	0.0320625	0.0287292	0.0142917	0.339583	0.0561458	0.0473958	0.0561458	0.0265	6.511926e-03	0.00297211	0	0	0	0.000479152	0	0	0	1.692258e-01	1.713489e-01	0.00698685	4.57729e-07	3.97943e-07	4.31175e-07	0	0	0	0	6.525921e-03	39	46	1.1794871795	0	1	0	0	1	0.025641
0.875	0.805	0.796667	0.796667	0.736667	0.8	0.666333	0.639667	0.623	0.561	0.183333	0.0624583	0.021625	0.0132917	0.00370833	0.241667	0.02775	0.02275	0.04525	0.0125	5.378882e-03	0.0103076	3.03276e-06	1.71659e-06	1.48169e-06	0.000798919	1.09598e-09	1.22992e-09	2.60588e-09	3.188087e-01	4.144032e-01	0.0156443	7.07118e-06	4.96289e-06	5.39713e-06	0	0	0	0	5.732247e-03	20	22	1.1	0	1	0	0	0	0
0.555556	0.301333	0.345778	0.443556	0.237333	0.466667	0.206222	0.201778	0.241778	0.145778	0.111111	0.0137778	0.00488889	0.026	0.00177778	0.233333	0.0395556	0.0373333	0.0973333	0.0126667	2.432286e-03	0.000149632	7.41918e-11	9.04561e-11	2.0806e-09	0.00416367	7.36009e-07	2.81737e-07	3.28689e-07	2.066989e-03	3.995136e-03	0.00169513	3.39224e-08	2.04587e-08	1.5216e-07	0	0	0	0	2.381067e-02	7	7	1	1	1	1	0.142857	1	0.142857
0.785455	0.558836	0.558836	0.558836	0.438109	0.710909	0.438945	0.430945	0.427309	0.305564	0.265455	0.0541636	0.0363455	0.0254364	0.00807273	0.323636	0.0531455	0.0455091	0.0542364	0.0223636	5.382839e-03	0.00109936	0	0	0	0.000302471	0	0	0	1.499749e-01	4.386009e-01	0.00297489	0	0	0	0	0	0	0	3.933500e-03	54	53	0.9814814815	1	1	1	0.018868	0	0
0.805	0.624467	0.624467	0.624467	0.4974	0.751667	0.542667	0.532	0.525333	0.388533	0.218333	0.03005	0.0137167	0.0153833	0.00688333	0.283333	0.0284	0.0280667	0.0367333	0.0182333	6.414075e-03	0.00198563	0	0	0	0.000377955	0	0	0	7.893350e-02	1.286158e-01	0.00555314	0	0	0	0	0	0	0	4.394036e-03	58	58	1	1	1	1	0.017241	3	0.051724
0.822222	0.690333	0.690333	0.690333	0.617889	0.719444	0.481556	0.463778	0.452667	0.346889	0.230556	0.046	0.0298889	0.0337778	0.00941667	0.302778	0.0476944	0.0471389	0.0615833	0.0226667	1.257628e-02	0.00185791	1.35291e-08	8.64314e-09	9.48029e-09	0.000726492	6.2908e-10	7.59204e-10	1.07741e-09	1.499328e-01	1.107681e-01	0.00490112	1.6092e-07	1.60785e-07	1.88514e-07	0	0	0	0	7.784947e-03	33	34	1.0303030303	1	1	0	0	1	0.030303
0.725714	0.463314	0.464457	0.482171	0.307314	0.688571	0.413829	0.412686	0.420686	0.286514	0.242857	0.0345429	0.0322571	0.0376857	0.0110571	0.334286	0.0602286	0.0596571	0.0756571	0.0284571	7.100305e-03	0.00137074	5.3884e-09	5.14112e-09	8.01112e-09	0.00272115	3.35571e-08	2.79107e-08	2.73361e-08	5.248930e-02	7.355668e-02	0.00265697	2.9508e-08	3.43049e-08	7.24332e-08	0	0	0	0	6.540921e-03	35	33	0.9428571429	1	1	1	0.030303	2	0.057143
0.831034	0.692	0.705793	0.734069	0.606345	0.762069	0.568828	0.567448	0.577103	0.457931	0.258621	0.0506207	0.0223448	0.0395862	0.00948276	0.303448	0.0376552	0.0431724	0.0624828	0.0244138	7.830369e-03	0.00221695	2.63063e-08	2.46723e-08	4.38104e-08	0.000152476	9.06232e-12	7.70959e-12	1.09763e-11	2.237178e-01	2.660116e-01	0.00574495	2.2694e-07	3.66376e-07	8.44517e-07	0	0	0	0	5.299372e-03	26	27	1.0384615385	1	1	0	0	0	0
0.713043	0.540174	0.519304	0.524522	0.425913	0.665217	0.443478	0.433913	0.446087	0.318783	0.213043	0.0422174	0.017	0.0178696	0.00491304	0.282609	0.0378261	0.0326087	0.056087	0.016087	4.960959e-03	0.00118697	6.01e-09	4.60106e-09	7.02279e-09	0.000449668	2.02671e-10	2.79516e-10	9.02609e-10	1.205363e-01	2.686651e-01	0.00169735	1.48375e-08	1.37631e-08	3.79652e-08	0	0	0	0	4.735133e-03	21	21	1	1	1	0	0	0	0
0.838889	0.664667	0.664667	0.664667	0.566	0.7	0.440667	0.422889	0.422889	0.356667	0.266667	0.0537222	0.0265	0.0292778	0.0116667	0.316667	0.0431667	0.0426111	0.0576111	0.0237778	8.027654e-03	0.00134719	5.34547e-09	3.06354e-09	3.16124e-09	0.000613515	3.78872e-10	3.84247e-10	4.75599e-10	3.427545e-01	4.108171e-01	0.00486953	1.6429e-07	1.32293e-07	1.57224e-07	0	0	0	0	7.058356e-03	31	34	1.0967741936	1	1	0	0	0	0
0.737037	0.561481	0.576296	0.6	0.507259	0.692593	0.504185	0.495296	0.513074	0.420185	0.174074	0.00996296	0.007	0.0136667	0.00325926	0.266667	0.0313333	0.0268889	0.0468889	0.0151111	3.720531e-03	0.000932625	2.04103e-09	1.87285e-09	3.1008e-09	0.000431394	1.57413e-10	1.25045e-10	1.7081e-10	7.323885e-02	1.071313e-01	0.00223306	1.83837e-08	2.71501e-08	5.79164e-08	0	0	0	0	4.587662e-03	25	25	1	1	1	1	0.04	1	0.04
0.810417	0.624833	0.617333	0.622333	0.510333	0.777083	0.584958	0.575792	0.571625	0.467958	0.214583	0.0137083	0.0120417	0.0157917	0.005	0.297917	0.0388333	0.03425	0.04175	0.0193333	6.381148e-03	0.00275521	0	0	0	0.00109834	0	0	0	4.053438e-01	5.924207e-01	0.00326914	0	0	0	0	0	0	0	4.229242e-03	43	46	1.0697674419	0	1	0	0	0	0
0.385714	0.174857	0.134857	0.166286	0.0942857	0.385714	0.166286	0.134857	0.174857	0.0942857	0.142857	0.0218571	0.0118571	0.0232857	0.00514286	0.242857	0.0672857	0.0415714	0.114429	0.0167143	3.943040e-03	9.56791e-05	4.67099e-10	1.70224e-10	5.96731e-10	0.000110876	1.23655e-10	5.46434e-12	2.13719e-11	1.740938e-02	2.430983e-02	3.93218e-05	2.97216e-11	2.45392e-11	3.03856e-10	1.75177e-43	0	0	0	5.000180e-02	5	5	1	1	0	0	0	0	0
0.758621	0.532414	0.546207	0.568276	0.402207	0.682759	0.425517	0.424138	0.431034	0.283172	0.227586	0.0382069	0.0216552	0.029931	0.0108276	0.282759	0.0337586	0.033069	0.0516897	0.0205862	9.907359e-03	0.000935549	2.09625e-09	1.57559e-09	2.06452e-09	0.000514062	4.02179e-10	2.90673e-10	4.14125e-10	3.765442e-02	1.141789e-01	0.00259697	2.9751e-08	3.5213e-08	6.53325e-08	0	0	0	0	7.773580e-03	27	27	1	1	1	1	0.037037	1	0.037037
0.834884	0.697209	0.697209	0.697209	0.576279	0.753488	0.547209	0.532326	0.527674	0.417907	0.237209	0.0404884	0.0176977	0.0200233	0.00574419	0.290698	0.0338372	0.0333721	0.0454651	0.0187442	8.844238e-03	0.00176457	0	0	0	0.000353844	0	0	0	1.800161e-01	9.090686e-02	0.00657993	4.03019e-07	3.39458e-07	3.9044e-07	0	0	0	0	8.334410e-03	39	41	1.0512820513	1	1	1	0.02439	2	0.051282
0.733333	0.495179	0.496205	0.507487	0.379692	0.7	0.443487	0.432205	0.435282	0.315282	0.253846	0.0349487	0.0328974	0.0375128	0.0134872	0.317949	0.0515897	0.0485128	0.0615897	0.0248462	5.953814e-03	0.00109241	2.67497e-09	2.12475e-09	2.43395e-09	0.000280162	0	0	0	1.461189e-01	5.396203e-01	0.00131549	3.3186e-09	3.699e-09	5.93839e-09	0	0	0	0	4.093475e-03	34	37	1.0882352941	1	1	0	0	0	0
0.727586	0.511517	0.499103	0.492207	0.354276	0.686207	0.432759	0.41069	0.403793	0.271931	0.231034	0.0455172	0.0117241	0.0151724	0.00468966	0.282759	0.0298966	0.0292069	0.0485172	0.0165517	4.336645e-03	0.00162849	1.08348e-08	6.26346e-09	6.5751e-09	0.000154802	6.91975e-12	7.99541e-12	1.12809e-11	1.992012e-01	3.871613e-01	0.00236136	2.22182e-08	1.86013e-08	2.44571e-08	0	0	0	0	4.386214e-03	27	27	1	1	1	0	0	0	0
0.725806	0.472387	0.472387	0.472387	0.337677	0.606452	0.322516	0.314774	0.328323	0.242645	0.267742	0.0617742	0.0301613	0.0237097	0.00980645	0.312903	0.041871	0.038	0.0554194	0.0220645	1.006944e-02	0.000277654	5.35524e-11	2.84691e-11	4.28411e-11	0.00033305	6.60103e-11	6.79188e-11	1.29396e-10	1.857477e-01	5.727989e-01	0.00196087	9.40915e-09	8.80258e-09	1.20549e-08	0	0	0	0	7.960495e-03	29	29	1	1	1	1	0.034483	0	0
0.77	0.5792	0.5992	0.6312	0.4872	0.68	0.4296	0.4276	0.4416	0.2928	0.23	0.06055	0.01655	0.04155	0.0046	0.285	0.03725	0.04525	0.07325	0.0254	7.142291e-03	0.00132122	1.0106e-08	8.70257e-09	1.9746e-08	0.000873306	2.98926e-09	2.13618e-09	3.62887e-09	2.179973e-01	3.182821e-01	0.00493601	2.00201e-07	3.31735e-07	1.07711e-06	0	0	0	0	6.678706e-03	21	18	0.8571428571	0	1	0	0	0	0
0.86	0.784	0.784	0.784	0.728	0.78	0.6476	0.6156	0.6056	0.5128	0.2	0.0755	0.0265	0.0165	0.00445	0.24	0.03065	0.02465	0.05165	0.0124	5.319701e-03	0.00648186	9.585e-07	4.46679e-07	5.16529e-07	0.000283327	5.79427e-11	6.07039e-11	1.71589e-10	3.341366e-01	2.987292e-01	0.0148397	4.63524e-06	4.16707e-06	5.98487e-06	0	0	0	0	7.313337e-03	16	18	1.125	1	1	0	0	0	0
0.728571	0.468229	0.4568	0.462514	0.266629	0.608571	0.299543	0.292686	0.3064	0.140343	0.228571	0.0336286	0.0170571	0.0176286	0.00571429	0.282857	0.0328857	0.0294571	0.0448857	0.0175714	8.798597e-03	0.000931076	1.80696e-09	1.02919e-09	1.26705e-09	0.00018114	0	0	0	8.541156e-03	2.233131e-02	0.00294784	3.87003e-08	3.29769e-08	4.84602e-08	0	0	0	0	8.295971e-03	30	33	1.1	1	1	1	0.030303	2	0.066667
0.895	0.8112	0.8112	0.8112	0.7364	0.855	0.7376	0.7216	0.7116	0.6188	0.2075	0.0342	0.0097	0.0122	0.004275	0.265	0.0244	0.0239	0.0374	0.015	9.301126e-03	0.00960934	1.78658e-06	1.07312e-06	9.75639e-07	0.000259931	0	0	0	4.360335e-01	7.166965e-01	0.0307603	3.24323e-05	3.22908e-05	3.89766e-05	0	0	0	0	6.350204e-03	34	38	1.1176470588	1	1	0	0	0	0
0.62	0.4248	0.4248	0.4248	0.2344	0.43	0.1832	0.1592	0.2012	0.1004	0.25	0.1144	0.0264	0.0764	0.0046	0.28	0.0518	0.0678	0.1218	0.0276	5.001475e-03	0.00023301	1.81262e-10	4.1699e-11	1.41217e-10	0.000487716	1.93362e-09	1.15443e-09	2.85604e-09	3.956765e-03	9.314717e-03	0.00620104	6.03855e-07	5.06602e-07	2.21195e-06	2.45264e-40	0	0	0	1.878255e-02	10	8	0.8	0	1	1	0.125	1	0.1
0.854545	0.727515	0.728727	0.742061	0.651636	0.842424	0.715636	0.702303	0.696242	0.625212	0.151515	0.00721212	0.00478788	0.0102424	0.00227273	0.245455	0.0247576	0.0211212	0.0374848	0.0124242	4.871335e-03	0.00447748	1.96961e-07	1.68385e-07	2.08091e-07	0.000613924	3.98258e-10	3.31139e-10	4.67627e-10	2.386387e-01	3.550795e-01	0.00553739	2.59122e-07	3.09222e-07	5.51556e-07	0	0	0	0	5.635176e-03	27	31	1.1481481482	1	1	0	0	0	0
0.831707	0.661463	0.67122	0.69122	0.565561	0.75122	0.524439	0.523463	0.532244	0.395463	0.236585	0.0430976	0.0191951	0.0216341	0.00863415	0.280488	0.0300976	0.0296098	0.0427805	0.0177073	6.302700e-03	0.00277092	3.8545e-08	3.74271e-08	5.91171e-08	0.000246185	0	0	0	3.412822e-01	4.455516e-01	0.00593869	2.59913e-07	3.41913e-07	6.5886e-07	0	0	0	0	5.889868e-03	36	39	1.0833333333	1	1	0	0	0	0
0.792593	0.65237	0.667185	0.690889	0.566741	0.777778	0.638296	0.622	0.614593	0.50763	0.207407	0.0171852	0.0142222	0.0208889	0.00574074	0.285185	0.0382222	0.0337778	0.0526667	0.0184815	5.574202e-03	0.00336168	9.64787e-08	7.83885e-08	9.62301e-08	0.000422123	1.4748e-10	1.20641e-10	1.61483e-10	8.025467e-02	1.637445e-03	0.00646468	3.32371e-07	5.70289e-07	1.10832e-06	0	0	0	0	6.875665e-03	26	25	0.9615384615	1	1	0	0	4	0.153846
0.4	0.152571	0.152571	0.269714	0.0565714	0.385714	0.142286	0.150857	0.219429	0.109714	0.171429	0.0197143	0.0225714	0.105429	0.00314286	0.3	0.0822857	0.0908571	0.168	0.0377143	2.202743e-03	2.90293e-05	1.73142e-12	8.7356e-13	5.75802e-11	0.000451583	8.30251e-09	8.49879e-10	9.64304e-09	2.508190e-04	2.669632e-01	8.54904e-05	3.02607e-12	2.69196e-11	9.51372e-09	2.06021e-42	0	0	0	5.000000e-02	7	5	0.7142857143	0	1	0	0	0	0
0.795122	0.627024	0.63678	0.65239	0.506537	0.741463	0.544976	0.544	0.548878	0.377659	0.280488	0.038122	0.0166585	0.0288537	0.00804878	0.34878	0.0444634	0.0483659	0.0610488	0.032439	9.179288e-03	0.00274769	3.58153e-08	3.82683e-08	5.8258e-08	0.000501441	0	0	0	5.466570e-02	1.756927e-01	0.00506608	1.54818e-07	2.08346e-07	3.57652e-07	0	0	0	0	7.206976e-03	37	39	1.0540540541	0	1	1	0.025641	1	0.027027
0.804082	0.616	0.624163	0.640898	0.486612	0.753061	0.527592	0.528816	0.538612	0.364408	0.220408	0.0399388	0.0199388	0.0158571	0.00887755	0.27551	0.028551	0.026102	0.0365102	0.0166735	5.063494e-03	0.00143857	0	0	0	0.000355586	0	0	0	2.811673e-01	2.882968e-01	0.00411722	0	0	1.78952e-07	0	0	0	0	3.840414e-03	46	47	1.0217391304	1	1	1	0.021277	1	0.021739
0.832258	0.698581	0.698581	0.698581	0.620129	0.748387	0.567226	0.546581	0.533677	0.424774	0.219355	0.0557742	0.0241613	0.0177097	0.00590323	0.267742	0.0311613	0.0272903	0.0447097	0.015871	7.320676e-03	0.00425427	1.67066e-07	1.00245e-07	8.66937e-08	0.000241171	2.50645e-11	2.82064e-11	5.35732e-11	9.403542e-02	1.009149e-01	0.00989095	1.35367e-06	1.31389e-06	1.48583e-06	0	0	0	0	7.337756e-03	31	29	0.935483871	1	1	1	0.034483	0	0
0.754054	0.567027	0.554054	0.565405	0.431027	0.618919	0.319135	0.320757	0.33373	0.199838	0.240541	0.0507297	0.0242432	0.0188378	0.00827027	0.297297	0.0357838	0.0325405	0.0463243	0.0164595	7.656558e-03	0.000247229	0	0	0	0.000767095	7.30159e-10	7.11735e-10	1.16779e-09	3.172798e-02	8.682897e-02	0.00233539	2.16287e-08	2.25117e-08	4.58713e-08	0	0	0	0	5.736703e-03	36	35	0.9722222222	1	1	1	0.028571	2	0.055556
0.6	0.307167	0.292167	0.309667	0.165333	0.5625	0.230167	0.232667	0.252667	0.121333	0.220833	0.0127917	0.013625	0.0382083	0.004625	0.316667	0.0416667	0.0483333	0.0716667	0.026	5.039632e-03	0.000305408	9.54182e-11	7.22573e-11	1.65937e-10	0.000980528	3.05628e-09	1.53692e-09	1.48971e-09	4.189982e-03	9.920811e-03	0.000765622	1.05951e-09	1.0381e-09	3.01898e-09	0	0	0	0	5.926201e-03	21	22	1.0476190476	1	1	1	0.045455	2	0.095238
0.689474	0.427368	0.437895	0.481053	0.342105	0.673684	0.405895	0.403789	0.418526	0.317474	0.194737	0.0633684	0.0117895	0.0170526	0.00331579	0.242105	0.0270526	0.026	0.0544211	0.0123158	4.873895e-03	0.000559458	7.79271e-10	6.71328e-10	2.28671e-09	0.000305641	7.68529e-11	9.80723e-11	1.92602e-10	1.025982e-01	1.706392e-01	0.0010503	2.52373e-09	3.25078e-09	1.42353e-08	0	0	0	0	5.283316e-03	19	17	0.8947368421	1	1	0	0	0	0
0.772222	0.561556	0.561556	0.561556	0.464444	0.669444	0.395333	0.388667	0.398667	0.281778	0.236111	0.0431389	0.0270278	0.0225833	0.0118333	0.288889	0.0444722	0.0328056	0.0444722	0.0177778	3.525054e-03	0.000853103	1.2276e-09	7.91868e-10	1.13629e-09	0.000209587	0	0	0	2.361721e-01	4.379773e-01	0.00224741	1.68201e-08	1.72669e-08	2.31066e-08	0	0	0	0	2.756374e-03	34	34	1	1	1	0	0	0	0
0.622222	0.398222	0.442667	0.513778	0.355556	0.577778	0.375111	0.370667	0.401778	0.272	0.2	0.0226667	0.0315556	0.096	0.00977778	0.3	0.072	0.0786667	0.138667	0.036	5.353714e-03	0.000449612	4.05958e-09	1.90275e-09	8.53493e-09	3.21929e-05	1.58494e-12	1.6318e-13	8.05241e-13	1.737687e-01	3.545065e-01	0.000812729	2.35926e-09	7.7666e-09	1.58732e-07	1.63327e-32	0	0	0	2.440426e-02	7	7	1	1	1	0	0	0	0
0.84	0.708533	0.696533	0.696533	0.591467	0.78	0.602933	0.588267	0.5816	0.4608	0.19	0.0264333	0.0104333	0.0284333	0.00383333	0.273333	0.0300667	0.0354	0.0534	0.0191333	4.059757e-03	0.00479742	2.42693e-07	1.57783e-07	1.93984e-07	0.000529771	3.90344e-10	3.408e-10	5.57525e-10	3.285369e-01	3.385347e-01	0.00617705	3.75757e-07	3.43899e-07	5.82765e-07	0	0	0	0	4.617819e-03	26	28	1.0769230769	1	1	0	0	0	0
0.85	0.731143	0.724	0.724	0.639143	0.814286	0.669714	0.646857	0.639714	0.553429	0.192857	0.0441071	0.00910714	0.0126786	0.00328571	0.257143	0.0256071	0.0248929	0.0441786	0.0133571	3.655448e-03	0.0109039	3.26818e-06	1.88697e-06	2.20659e-06	0.000750335	8.07116e-10	8.22138e-10	1.09508e-09	3.337531e-01	2.797812e-01	0.0171442	7.14243e-06	5.99289e-06	7.82537e-06	0	0	0	0	4.578734e-03	25	26	1.04	1	1	0	0	0	0
0.8125	0.67	0.6825	0.7025	0.5895	0.784375	0.62975	0.62225	0.6335	0.5045	0.209375	0.0497187	0.0190938	0.0128438	0.00446875	0.271875	0.0304375	0.0266875	0.0435625	0.0145625	8.881311e-03	0.00329643	8.34741e-08	5.70866e-08	8.66974e-08	0.00076553	7.86263e-10	9.23393e-10	1.96716e-09	1.419840e-01	1.266395e-01	0.00620983	3.37394e-07	3.95266e-07	7.97395e-07	0	0	0	0	7.988802e-03	27	30	1.1111111111	1	1	1	0.033333	1	0.037037
0.85641	0.759795	0.750564	0.762872	0.677333	0.820513	0.665846	0.664821	0.672	0.564513	0.225641	0.0154103	0.013359	0.0179744	0.00579487	0.305128	0.0395641	0.0364872	0.0495641	0.0199231	9.241551e-03	0.00649248	5.61549e-07	5.28508e-07	7.87744e-07	0.000223376	0	0	0	1.745249e-01	1.670087e-01	0.0170515	7.93957e-06	6.34943e-06	8.28529e-06	0	0	0	0	7.831813e-03	37	37	1	1	1	1	0.027027	1	0.027027
0.751282	0.58441	0.561846	0.55159	0.440205	0.689744	0.494462	0.478051	0.472923	0.346051	0.225641	0.0362308	0.0136667	0.0264872	0.00415385	0.292308	0.0321026	0.0362051	0.0500513	0.0185641	6.347631e-03	0.00102864	1.93376e-09	0	0	0.00135484	4.56935e-09	3.97076e-09	4.69527e-09	1.102781e-02	7.039571e-03	0.00224266	1.4663e-08	1.28739e-08	1.57285e-08	0	0	0	0	5.622988e-03	34	37	1.0882352941	1	1	1	0.027027	4	0.117647
0.812766	0.642128	0.634468	0.643404	0.501787	0.748936	0.519489	0.518638	0.526298	0.389617	0.208511	0.0130638	0.0113617	0.0151915	0.00604255	0.291489	0.0331064	0.0305532	0.0414043	0.0202979	9.191582e-03	0.00158195	0	0	0	0.000654772	0	0	0	1.666830e-01	2.072638e-01	0.00332357	0	0	1.01664e-07	0	0	0	0	7.659823e-03	43	45	1.0465116279	1	1	0	0	1	0.023256
0.824242	0.679758	0.691879	0.716727	0.58897	0.80303	0.645091	0.643879	0.649939	0.52897	0.275758	0.0508788	0.0211818	0.0242121	0.00906061	0.327273	0.0443333	0.0437273	0.0594848	0.0234848	4.113178e-03	0.0068061	6.71553e-07	6.3581e-07	1.08375e-06	0.000306899	4.97513e-11	4.77807e-11	5.53106e-11	2.848973e-01	5.244596e-01	0.01084	1.53151e-06	2.25774e-06	5.36781e-06	0	0	0	0	6.074296e-03	23	31	1.347826087	0	1	0	0	0	0
0.902128	0.821106	0.821106	0.821106	0.771404	0.853191	0.73617	0.726809	0.725957	0.650723	0.238298	0.0338723	0.0130213	0.0151489	0.00606383	0.302128	0.0321064	0.0316809	0.0431702	0.0200638	5.576122e-03	0.00740281	6.85464e-07	4.93269e-07	5.73106e-07	0.000478366	0	0	0	3.634466e-01	4.338917e-01	0.0176295	6.49415e-06	6.24731e-06	7.62629e-06	0	0	0	0	8.522923e-03	30	45	1.5	1	1	0	0	0	0
0.854286	0.732229	0.732229	0.732229	0.620914	0.717143	0.454857	0.442286	0.441143	0.290286	0.211429	0.0384286	0.0132857	0.0275714	0.0044	0.274286	0.0295143	0.0340857	0.0495143	0.0190286	5.021827e-03	0.00232533	2.42165e-08	1.73341e-08	2.11692e-08	0.000596381	4.13219e-10	3.23495e-10	3.52547e-10	1.350081e-01	3.818466e-01	0.00564791	2.45439e-07	2.15443e-07	2.94583e-07	0	0	0	0	4.333999e-03	35	33	0.9428571429	1	1	0	0	0	0
0.83913	0.682435	0.683304	0.69287	0.581043	0.795652	0.585391	0.584522	0.590609	0.479826	0.206522	0.0117174	0.00997826	0.0138913	0.0055	0.280435	0.0293478	0.0267391	0.0384783	0.0177391	9.167551e-03	0.00210951	0	0	0	0.00030534	0	0	0	1.116375e-01	1.087196e-01	0.00595253	3.08277e-07	3.62345e-07	5.60422e-07	0	0	0	0	6.620680e-03	42	44	1.0476190476	1	1	1	0.022727	2	0.047619
0.791935	0.595355	0.596	0.606	0.490129	0.743548	0.509645	0.509	0.513516	0.398226	0.259677	0.0306452	0.0224194	0.0262903	0.00887097	0.317742	0.0386613	0.0383387	0.0470484	0.0234839	5.993611e-03	0.00145108	0	0	0	0.000165728	0	0	0	8.887573e-02	2.332628e-01	0.00387069	0	0	0	0	0	0	0	4.907885e-03	54	60	1.1111111111	1	1	2	0.033333	0	0
0.726667	0.5086	0.481267	0.467933	0.324067	0.676667	0.429933	0.4086	0.395267	0.242733	0.24	0.0413	0.0219667	0.0226333	0.0120667	0.31	0.0529	0.0455667	0.0549	0.0239333	5.723627e-03	0.0012001	4.19612e-09	2.23486e-09	2.21951e-09	0.000418954	1.34149e-10	1.5117e-10	2.56051e-10	3.545143e-01	2.204570e-01	0.00257701	3.19463e-08	2.20479e-08	2.33126e-08	0	0	0	0	5.605511e-03	25	28	1.12	1	1	0	0	0	0
0.688889	0.490667	0.457333	0.457333	0.278222	0.616667	0.369333	0.357111	0.368222	0.22	0.188889	0.013	0.0124444	0.0285556	0.00461111	0.272222	0.0351667	0.0340556	0.0629444	0.0193333	7.288717e-03	0.000699323	3.51716e-09	2.02079e-09	4.60581e-09	0.000399688	7.8157e-10	1.60102e-10	1.35701e-10	4.150201e-03	5.202235e-03	0.00403316	5.61826e-07	2.79065e-07	5.57694e-07	0	0	0	0	8.778758e-03	15	16	1.0666666667	1	0	1	0.0625	1	0.066667
0.871795	0.76759	0.762462	0.762462	0.700513	0.805128	0.686667	0.670256	0.66	0.578308	0.241026	0.0631026	0.0379744	0.0174615	0.00712821	0.294872	0.0445641	0.0337949	0.0461026	0.0187179	8.226457e-03	0.00443974	1.79568e-07	1.22339e-07	1.24263e-07	0.000668559	0	0	0	1.992394e-01	3.654208e-01	0.00858227	9.74446e-07	7.74208e-07	8.70759e-07	0	0	0	0	6.927557e-03	35	37	1.0571428571	1	1	0	0	0	0
