1-dfki-ef	2-dfki-ef	3-dfki-ef	4-dfki-ef	5-dfki-ef	6-dfki-ef	7-dfki-ef	8-dfki-ef	9-dfki-ef	10-dfki-ef	11-dfki-ef	12-dfki-ef	13-dfki-ef	14-dfki-ef	15-dfki-ef	16-dfki-ef	17-dfki-ef	18-dfki-ef	19-dfki-ef	20-dfki-ef	21-dfki-ef	22-dfki-ef	23-dfki-ef	24-dfki-ef	25-dfki-ef	26-dfki-ef	27-dfki-ef	28-dfki-ef	29-dfki-ef	30-dfki-ef	31-dfki-ef	32-dfki-ef	33-dfki-ef	34-dfki-ef	35-dfki-ef	36-dfki-ef	37-dfki-ef	38-dfki-ef	39-dfki-ef	40-dfki-ef	41-dfki-ef	42-dfki-ef	43-dfki-ef	44-dfki-ef	45-dfki-ef	46-dfki-ef	47-dfki-ef	48-dfki-ef	49-dfki-ef	50-dfki-ef	51-dfki-ef	52-dfki-ef	53-dfki-ef	54-dfki-ef	55-dfki-ef	56-dfki-ef	57-dfki-ef	58-dfki-ef	59-dfki-ef	60-dfki-ef	61-dfki-ef	62-dfki-ef	63-dfki-ef	64-dfki-ef	65-dfki-ef	66-dfki-ef	67-dfki-ef	68-dfki-ef	69-dfki-ef	70-dfki-ef	71-dfki-ef	72-dfki-ef	73-dfki-ef	74-dfki-ef	75-dfki-ef	76-dfki-ef	77-dfki-ef	78-dfki-ef	79-dfki-ef	80-dfki-ef	81-dfki-ef	82-dfki-ef	83-dfki-ef	84-dfki-ef	85-dfki-ef	86-dfki-ef	87-dfki-ef	88-dfki-ef	89-dfki-ef	90-dfki-ef	91-dfki-ef	92-dfki-ef	93-dfki-ef	94-dfki-ef	95-dfki-ef	96-dfki-ef	97-dfki-ef	98-dfki-ef	99-dfki-ef	100-dfki-ef	101-dfki-ef	102-dfki-ef	103-dfki-ef	104-dfki-ef	105-dfki-ef	106-dfki-ef	107-dfki-ef	108-dfki-ef	109-dfki-ef	110-dfki-ef	111-dfki-ef	112-dfki-ef	113-dfki-ef	114-dfki-ef	115-dfki-ef	116-dfki-ef	117-dfki-ef	118-dfki-ef	119-dfki-ef	120-dfki-ef	121-dfki-ef	122-dfki-ef	123-dfki-ef	124-dfki-ef	125-dfki-ef	126-dfki-ef	127-dfki-ef	128-dfki-ef	129-dfki-ef	130-dfki-ef	131-dfki-ef	132-dfki-ef	133-dfki-ef	134-dfki-ef	135-dfki-ef	136-dfki-ef	137-dfki-ef	138-dfki-ef	139-dfki-ef	140-dfki-ef	141-dfki-ef	142-dfki-ef	143-dfki-ef	144-dfki-ef	145-dfki-ef	146-dfki-ef	147-dfki-ef	148-dfki-ef	149-dfki-ef	150-dfki-ef	151-dfki-ef	152-dfki-ef	153-dfki-ef	154-dfki-ef	155-dfki-ef	156-dfki-ef	157-dfki-ef	158-dfki-ef	159-dfki-ef	160-dfki-ef	161-dfki-ef	162-dfki-ef	163-dfki-ef	164-dfki-ef	165-dfki-ef	166-dfki-ef	167-dfki-ef	168-dfki-ef	169-dfki-ef	170-dfki-ef	171-dfki-ef	172-dfki-ef	173-dfki-ef	174-dfki-ef	175-dfki-ef	176-dfki-ef	177-dfki-ef	178-dfki-ef	179-dfki-ef	180-dfki-ef	181-dfki-ef	182-dfki-ef	183-dfki-ef	184-dfki-ef	185-dfki-ef	186-dfki-ef	187-dfki-ef	188-dfki-ef	189-dfki-ef	190-dfki-ef	191-dfki-ef	192-dfki-ef	193-dfki-ef	194-dfki-ef	195-dfki-ef	196-dfki-ef	197-dfki-ef	198-dfki-ef	199-dfki-ef	200-dfki-ef	201-dfki-ef	202-dfki-ef	203-dfki-ef	204-dfki-ef	205-dfki-ef	206-dfki-ef	207-dfki-ef	208-dfki-ef	209-dfki-ef	210-dfki-ef	211-dfki-ef	212-dfki-ef	213-dfki-ef	214-dfki-ef	215-dfki-ef	216-dfki-ef	217-dfki-ef	218-dfki-ef	219-dfki-ef	220-dfki-ef	221-dfki-ef	222-dfki-ef	223-dfki-ef	224-dfki-ef	225-dfki-ef	226-dfki-ef	227-dfki-ef	228-dfki-ef	229-dfki-ef	230-dfki-ef	231-dfki-ef	232-dfki-ef	233-dfki-ef	234-dfki-ef	235-dfki-ef	236-dfki-ef	237-dfki-ef	238-dfki-ef	239-dfki-ef	240-dfki-ef	241-dfki-ef	242-dfki-ef	243-dfki-ef	244-dfki-ef	245-dfki-ef	246-dfki-ef	247-dfki-ef	248-dfki-ef	249-dfki-ef	250-dfki-ef	251-dfki-ef	252-dfki-ef	253-dfki-ef	254-dfki-ef	255-dfki-ef	256-dfki-ef
?	?	0.9411638975	?	?	?	?	?	2428	0	?	?	0.184	1	0	?	-48.0969772339	2	inf	0	0	0	25	?	-0.44	-19.4	?	?	?	?	0	?	?	?	?	0	-153.4160308838	1402.095	0.098	0	?	0	0.971290946	inf	?	301845.344	?	?	0	0	?	2	?	795.942	?	?	?	?	0.313	?	0	0	?	0	-23.219	inf	?	135	?	?	-32.705	-46.4142150879	?	?	0	-1.039	0	0	?	?	?	?	0.2857142985	?	?	?	?	?	25	?	?	?	?	-154.4730072021	0	3.973	0	1	?	?	4	-152.8495635986	0	0	?	0	0	0.962962985	?	0	-76.445854187	?	?	-52.532	?	0	0.5	?	?	5.2	0	?	?	?	-35.297	-inf	0	-0.458	0	0	-0.492	0	0	-4.803	?	2	1	?	0	?	inf	0	0	?	0	9	?	?	?	11	-9.38	0.2860000134	?	?	0	?	7	0.962962985	-3.248	1.2857142687	?	?	-45.3664588928	0	11.999	?	inf	6	3	inf	-56.40574646	?	0	?	2	33823066112	130	0	?	0	?	?	-45.2671394348	2.5	0	0.75	?	28.212	6	?	0	?	0	?	5.4	?	?	?	?	?	0	0.429	?	?	2	0	0.9774259925	?	1.8333333731	-149.7303161621	-0.998	?	1	?	-1.241	?	?	-82.7219543457	1.01062	1000	?	?	?	?	1.0820987225	187191.312	0	-183.8579101562	?	?	266512.469	-54.7863883972	?	5	7	?	2	286	183910.484	0	0	?	1.0246156454	?	?	35040587776	-1.367	4	1965870.625	6	?	-1.251	0.925	?	0	-1
?	?	0.9924998283	?	?	?	?	?	3116.5	1	?	?	0.174	1	0	?	-68.3646697998	3	3	-4	0	0	34	?	-0.352	-24.213	?	?	?	?	0	?	?	?	?	0	-240.6310424805	1799.601	0.097	0	?	0	1.0078071356	inf	?	337555.156	?	?	1	1	?	2	?	1890.903	?	?	?	?	0.311	?	-2.817	0	?	0	-24.583	inf	?	163	?	?	-32.278	-66.9250106812	?	?	0	-0.894	0	0	?	?	?	?	0.1666666716	?	?	?	?	?	32	?	?	?	?	-241.9242095947	0	5.403	-1.514	1.5	?	?	5	-224.147567749	0	0	?	0	0	0.9141104221	?	0	-107.2470397949	?	?	-74.183	?	0	0.3333333433	?	?	4.66	0	?	?	?	-35.964	-234.7240753174	0	-0.732	0	-0.118	-0.664	-0.009	-0.115	-7.074	?	3	0.9411764741	?	0	?	inf	0	0	?	-0.847	10	?	?	?	9	-13.141	1	?	?	0	?	12	0.9728600979	-5.262	0.8333333135	?	?	-69.9108123779	0	20.998	?	inf	10	4	1	-76.3514633179	?	0	?	2	34428407808	149	-0.236	?	0	?	?	-67.8519210815	1.5	0	0.8000000119	?	43.485	2	?	0	?	inf	?	4.79	?	?	?	?	?	0	0.418	?	?	1	-0.169	1.0446141958	?	0.8999999762	-219.7239074707	-1.056	?	3	?	-1.555	?	?	-106.5900726318	1.07931	1000	?	?	?	?	0.9938743114	194917.094	0	-inf	?	?	309940.312	-76.9475479126	?	3	12	?	3	1000	185548.938	0	0	?	1.0951519012	?	?	37992673280	-1.393	3	3238563	3	?	-1.235	1.542	?	0	-1
?	?	1.073464036	?	?	?	?	?	1017.5	0	?	?	0.178	1	0	?	-22.8864688873	1	1	0	0	0	11	?	-0.491	-11.47	?	?	?	14	0	?	?	?	?	0	-77.364944458	587.743	0.112	0	?	0	1.1380213499	inf	?	96649.438	?	?	1	0	?	2	?	262.527	?	?	?	?	0.334	?	0	0	?	0	-11.56	inf	?	55	?	?	-10.618	-17.4760971069	?	?	0	-0.993	0	0	?	?	?	1	0.5	?	?	?	?	?	11	?	?	?	?	-79.0237426758	0	1.748	0	2	?	?	1	-71.1010818481	0	14	?	0	0	1.0181818008	?	1	-35.1434822083	?	?	-33.419	?	0	1	?	?	5.09	0	?	?	?	-11.531	-inf	0	-0.714	0	0	-0.517	0	0	-5.048	?	1	1	?	0	?	inf	0	0	?	0	4	?	?	?	4	-4.633	0.6370000243	?	?	0	?	3	1.0180000067	-5.062	1.3333333731	?	?	-19.8354721069	0	8.999	?	inf	2	1	inf	-21.8141422272	?	0	?	1	3385126144	56	0	?	0	?	?	-24.5678024292	2	0	1	?	16.203	2	?	0	?	nan	?	5	?	?	?	?	?	0	0.422	?	?	0	0	1.1350058317	?	2	-69.5754623413	-0.497	?	0	?	-0.734	?	?	-36.8208732605	1.11143	1000	?	?	?	?	1.0477297306	60533.66	0	-inf	?	?	78302	-24.8249588013	?	2	4	?	inf	637	58181.836	0	0	?	1.1119573116	?	?	3664323840	-0.447	1	345441.25	4	?	-0.406	0.694	?	0	-1
?	?	0.8542628288	?	?	?	?	?	1722.5	1	?	?	0.187	1	0	?	-35.3095703125	0	inf	0	0	0	17	?	-0.562	-16.96	?	?	?	?	0	?	1	?	?	0	-83.6337966919	994.774	0.11	0	?	0	0.9536639452	inf	?	286008.531	?	?	0	0	?	1	?	296.637	?	?	?	?	0.332	?	0	0	?	0	-12.203	inf	?	72	?	?	-22.39	-28.4089641571	?	?	0	-1.084	0	0	?	?	?	?	1	?	?	?	?	?	18	?	?	?	?	-84.4217605591	0	2.702	0	2.25	?	?	0	-98.4723892212	1	0	?	0	0	1.0833333731	?	0	-48.6439247131	?	?	-35.416	?	0	0.3333333433	?	?	4.33	0	?	?	?	-28.244	-122.2832183838	0	-0.204	0	0	-0.179	0	0	-2.337	?	3	1.0588235855	?	0	?	0	0	0	?	0	5	2	?	?	1	-6.546	0.0080000004	?	?	0	?	4	1.0212264061	-1.781	1.25	?	?	-28.2146167755	0	6.999	?	0	3	0	0	-35.7099838257	?	0	?	3	31440488448	78	0	?	0	?	?	-30.16365242	1.6666666269	2	inf	?	17.223	4	?	0	?	0.7331009507	?	4.24	?	?	?	?	?	0	0.432	?	?	2	0	0.9931589365	?	0.3333333433	-97.3948287964	-0.479	?	2	?	-1.019	?	?	-53.141582489	0.857314	1000	?	?	?	?	1.0924608707	181975.891	0	-89.645942688	?	?	220331.156	-34.0553245544	?	5	1	?	2.5	8	177314.656	0	0	?	0.8587087989	?	?	33115226112	-1.094	5	989576.25	9	?	-0.856	0.463	?	0	-1
?	?	0.9343397617	?	?	?	?	?	183	2	?	?	0.211	1	0	?	-43.4466514587	1	1	0	0	0	24	?	-0.565	-22.149	?	?	?	?	0	?	1	?	?	0	-131.7428894043	105.943	0.199	0	?	0	0.9171335101	inf	?	277.965	?	?	1	1	?	3	?	272.34	?	?	?	?	0.446	?	0	0	?	0	-15.251	inf	?	117	?	?	-34.197	-39.3424415588	?	?	0	-1.08	0	0	?	?	?	?	0.4285714328	?	?	?	?	?	21	?	?	?	?	-133.4716033936	0	3.814	0	2	?	?	5	-138.7817993164	1	0	?	0	0	0.8632478714	?	0	-71.496925354	?	?	-53.905	?	0	0.5	?	?	4.81	0	?	?	?	-42.197	-inf	0	-0.86	0	0	-0.685	0	0	-6.686	?	2	0.875	?	0	?	0	0	0	?	0	7	2	?	?	5	-7.879	1	?	?	0	?	6	0.985655725	-6.092	1.1666666269	?	?	-38.1153450012	0	10.999	?	0	5	2	0.5	-47.6364250183	?	0	?	3	31374.836	101	0	?	0	?	?	-40.5939331055	1.3333333731	2	0.400000006	?	16.503	4	?	0	?	nan	?	4.88	?	?	?	?	?	0	0.459	?	?	3	0	0.9688099027	?	1	-137.9134216309	-0.656	?	1	?	-1.417	?	?	-67.7301559448	0.961737	1000	?	?	?	?	0.9473156333	170.819	0	-inf	?	?	227.937	-43.6889610291	?	4	7	?	1.6666666269	1000	177.129	0	0	?	0.955257833	?	?	29179.078	-1.634	5	11224	8	?	-1.308	0.848	?	0	-1
?	?	0.9188705087	?	?	?	?	?	1759.5	0	?	?	0.21	1	0	?	-34.0536308289	1	inf	0	0	0	19	?	-0.476	-19.888	?	?	?	?	0	?	?	?	?	0	-130.0880889893	1016.136	0.115	0	?	0	0.9497480392	inf	?	219029.391	?	?	0	0	?	3	?	438.884	?	?	?	?	0.339	?	0	0	?	0	-19.862	inf	?	87	?	?	-42.347	-28.8016910553	?	?	0	-1.003	0	0	?	?	?	?	0.6000000238	?	?	?	?	?	18	?	?	?	?	-131.5569610596	0	3.02	0	0.8000000119	?	?	1	-120.3622665405	0	4	?	0	0	0.9425287247	?	2	-54.9600563049	?	?	-43.936	?	0	0.25	?	?	4.56	0	4	?	?	-33.652	-inf	0	-0.371	0	0	-0.287	0	0	-2.582	?	4	0.947368443	?	0	?	inf	0	0	?	0	7	?	?	?	2	-6.332	1	?	?	0	?	4	0.9956331849	-2.444	1.75	?	?	-26.1271629334	0	7.999	?	inf	2	1	inf	-35.3455085754	?	0	?	2	21860950016	82	0	?	0	?	?	-31.2908763886	2	0	1	?	20.95	5	?	0	?	nan	?	4.58	?	?	?	?	?	0	0.458	?	?	5	0	0.9071398973	2	1	-118.9920120239	-0.655	?	1	?	-1.031	?	?	-52.4767227173	1.09301	1000	?	?	?	?	0.9548156857	140073.938	0	-inf	?	?	174320.797	-33.5693283081	?	4	5	?	1	1000	147854.484	0	0	?	1.0932505131	?	?	19620708352	-1.109	5	1032533.25	4	?	-1.507	0.617	?	0	-1
?	?	0.8270841837	?	?	?	?	?	531.5	0	?	?	0.144	0	0	?	-24.1971340179	0	0	-6	0	0	10	?	-0.387	-3.098	?	?	?	?	0	?	?	?	?	0	-70.173500061	307.15	0.063	0	?	0	0.6115136147	inf	?	32316.76	?	?	1	0	?	1	?	236.128	?	?	?	?	0.251	?	-2.223	0	?	0	-10.43	inf	?	64	?	?	-17.367	-17.4024963379	?	?	0	-1.113	0	0	?	?	?	?	0.200000003	?	?	?	?	?	6	?	?	?	?	-71.5456542969	0	1.589	-0.125	inf	?	?	2	-72.3245315552	0	0	?	0	0	0.734375	?	0	-30.5289993286	?	?	-31.731	?	0	inf	?	?	7.83	0	?	?	?	-6.043	-92.8071060181	0	-0.019	-0.001	-0.01	-0.056	-0.024	-0.123	-0.111	?	0	0.6000000238	?	0	?	inf	0	0	?	-1.21	2	?	?	?	4	-5.18	0.7130044699	?	?	0	?	4	1.2234375477	-0.138	0.5	?	?	-9.5311031342	0	4	?	inf	4	0	inf	-21.5795993805	?	0	?	0	480536224	47	-0.354	?	0	?	?	-20.0130672455	inf	0	0	?	15.366	0	?	0	?	inf	?	6.4	?	?	?	?	?	0	0.379	?	?	1	-0.435	0.5476859808	?	1	-71.7049255371	-0.31	?	0	?	-0.175	?	?	-21.5429782867	0.989231	223	?	?	?	?	0.7056562305	19769.283	0	-inf	?	?	17237.539	-13.1962184906	?	1	5	?	1	159	21921.137	0	0	?	0.9786427617	?	?	390824576	-0.214	1	94341.25	2	?	-0.453	0.308	?	0	-1
?	?	1.3098680973	?	?	?	1	?	192.5	0	?	?	0.416	1	0	?	-25.0957183838	0	inf	-22	0	0	15	?	-1.009	-23.471	?	?	?	?	0	?	?	?	?	0	-91.0849609375	111.428	0.411	0	?	0	0.8782975078	inf	?	323.391	?	?	0	0	?	1	?	106.236	?	?	?	?	0.641	?	-2.3	0	?	0	-41.183	1	26	95	?	?	-39.722	-22.6180801392	?	?	0	-1.491	2	0	?	?	?	?	0.1428571492	?	?	?	?	?	12	?	?	?	?	-91.0830917358	0	2.384	-2.864	2	?	?	4	-104.7081680298	0	26	?	0	0	0.83157897	?	1	-42.2903900147	?	?	-16.339	?	0	1	?	?	6.58	0	?	?	?	-21.242	-118.7758636475	0	-0.011	-0.004	-0.223	-0.122	-0.392	-0.127	-1.193	?	1	0.8000000119	?	0	?	inf	0	0	?	-7.447	4	?	?	?	13	-5.077	0.0120000001	?	?	0	?	6	1.0394945145	-0.079	0.6666666865	?	?	-21.634344101	0	8.999	?	inf	6	2	inf	-29.683265686	?	0	?	1	47114.25	79	-1.297	?	0	?	?	-32.8720817566	1	0	0.5	?	10.307	1	?	0	?	0.8810679913	?	6.33	?	?	?	?	?	0	0.645	?	?	0	-7.011	0.9565066695	?	2.1666667461	-103.8021392822	-1.77	?	0	?	-1.501	?	?	-35.6804656982	0.869876	1000	?	?	?	?	0.8437015414	191.501	0	-104.6496124268	?	?	218.886	-26.0707378387	?	1	7	?	inf	12	217.058	0	0	?	0.8774863482	?	?	36672.496	-0.823	1	12416.25	2	?	-1.519	0.694	?	2	-1
?	?	0.7714933157	?	?	?	?	?	1359.5	1	?	?	0.158	1	0	?	-23.7998695374	0	inf	0	0	0	14	?	-0.416	-8.781	?	?	?	?	0	?	?	?	?	0	-67.5040206909	785.196	0.1	0	?	0	0.9979485869	inf	?	170455.141	?	?	0	1	?	2	?	305.786	?	?	?	?	0.317	?	0	0	?	0	-7.767	inf	?	68	?	?	-19.776	-19.9809265137	?	?	0	-1.01	0	0	?	?	?	?	0.5	?	?	?	?	?	14	?	?	?	?	-67.8921966553	0	2.225	0	2	?	?	1	-79.690284729	0	0	?	0	0	0.9117646813	?	0	-41.2181243897	?	?	-35.624	?	0	1	?	?	4.43	0	?	?	?	-17.264	-116.568572998	0	-0.209	0	0	-0.14	0	0	-1.857	?	1	1	?	0	?	inf	0	0	?	0	5	?	?	?	4	-4.728	0.1628721505	?	?	0	?	3	0.9115226269	-1.805	1.6666666269	?	?	-17.9285202026	0	6.999	?	inf	3	0	1	-27.0914287567	?	0	?	2	12144186368	62	0	?	0	?	?	-18.3614406586	1.5	0	0	?	17.487	2	?	0	?	inf	?	4.86	?	?	?	?	?	0	0.398	?	?	2	0	0.8972816467	?	1.3333333731	-78.6244049072	-0.336	?	0	?	-0.554	?	?	-41.8165512085	0.851951	571	?	?	?	?	1.0145184994	106326.297	0	-inf	?	?	133310.562	-27.0358524323	?	3	4	?	0.5	93	110200.664	0	0	?	0.8585631847	?	?	11305280512	-0.668	1	616533.25	4	?	-0.756	0.463	?	0	-1
?	?	0.9366514087	?	?	?	?	?	807.5	0	?	?	0.171	0	0	?	-31.9311618805	2	2	-4	0	0	10	?	-0.472	-11.869	?	?	?	?	0	?	?	?	?	0	-103.9311141968	466.499	0.113	0	?	0	0.7712470889	inf	?	60780.016	?	?	1	0	?	1	?	274.115	?	?	?	?	0.336	?	-1.545	0	?	0	-9.294	inf	?	55	?	?	-12.708	-23.2163124084	?	?	0	-1.056	0	0	?	?	?	?	0.25	?	?	?	?	?	9	?	?	?	?	-106.4493713379	0	1.589	-0.552	3	?	?	1	-85.198600769	0	0	?	0	0	0.8909090757	?	0	-36.8814544678	?	?	-37.822	?	0	inf	?	?	5.44	0	?	?	?	-18.626	-99.6554794312	0	-0.216	-0.001	-0.043	-0.149	-0.027	-0.085	-1.452	?	0	0.8999999762	?	0	?	inf	0	0	?	-2.708	4	?	?	?	4	-6.367	31.25	?	?	0	?	3	0.9890909195	-1.529	1.3333333731	?	?	-18.1910209656	0	6.999	?	inf	4	0	inf	-29.2324905396	?	0	?	1	1487012992	49	-0.236	?	0	?	?	-29.908367157	1	0	0	?	16.556	1	?	0	?	inf	?	5.5	?	?	?	?	?	0	0.414	?	?	0	-0.484	0.7835447788	?	1	-85.0745315552	-0.4	?	0	?	-0.759	?	?	-37.0805358887	1.24943	32	?	?	?	?	1.0053979158	38948.887	0	-inf	?	?	45424.613	-22.5454730988	?	1	4	?	inf	1000	38561.809	0	0	?	1.2216478586	?	?	1517015808	-0.721	1	217621.25	3	?	-0.486	0.54	?	0	-1
?	?	0.997440815	?	?	?	?	?	2427	1	?	?	0.202	1	0	?	-70.2224578857	1	1	-8	0	0	31	?	-0.327	-22.077	?	?	?	?	0	?	?	?	?	0	-174.3746795654	1401.518	0.079	0	?	0	0.8959857821	inf	?	211511.25	?	?	1	1	?	3	?	2173.686	?	?	?	?	0.282	?	-4.185	0	?	0	-25.881	inf	?	150	?	?	-34.715	-63.4536476135	?	?	0	-0.897	0	0	?	?	?	?	0.2727272809	?	?	?	?	?	25	?	?	?	?	-175.3351135254	0	4.927	-3.945	2.5	?	?	5	-195.5755157471	0	0	?	0	0	0.9133333564	?	0	-95.9850234985	?	?	-85.986	?	0	0.200000003	?	?	5.48	0	?	?	?	-27.491	-inf	0	-0.699	-0.002	-0.307	-0.582	-0.044	-0.232	-5.949	?	5	0.8064516187	?	0	?	inf	0	0	?	-4.738	7	?	?	?	16	-13.833	0.8700361252	?	?	0	?	11	1.1322313547	-5.064	0.6363636255	?	?	-62.8829193115	0	19.998	?	inf	11	2	1	-75.8068847656	?	0	?	2	14396384256	137	-0.472	?	0	?	?	-70.0427474976	2	0	0.400000006	?	46.623	2	?	0	?	0	?	4.84	?	?	?	?	?	0	0.45	?	?	2	-0.794	0.9910055399	?	1.4545454979	-194.7057037354	-1.094	?	4	?	-1.466	?	?	-82.873123169	0.896509	831	?	?	?	?	0.8633964062	121688.367	0	-202.7146606445	?	?	193973.516	-67.9218978882	?	4	11	?	1.5	723	119984.938	0	0	?	0.8955807686	?	?	14808058880	-1.064	3	1964252	5	?	-1.328	1.542	?	0	-1
?	?	1.0979179144	?	?	?	?	?	271	1	?	?	0.112	1	0	?	-11.6462984085	0	inf	0	0	0	4	?	-0.406	-1.223	?	?	?	?	0	?	?	?	?	0	-31.9978427887	156.75	0.072	0	?	0	1.0821170807	inf	?	3713.114	?	?	0	1	?	1	?	110.426	?	?	?	1	0.268	?	0	0	?	0	-1.238	inf	?	11	?	?	-0.962	-6.8803334236	?	?	0	-0.82	0	0	?	?	?	?	1	?	?	?	?	?	4	?	?	?	?	-32.0102043152	0	0.636	0	inf	?	?	0	-31.4713878632	1	0	?	0	0	1.1818181276	?	0	-11.6318922043	?	?	-21.991	?	0	1	?	?	3.25	0	?	?	?	-1.152	-inf	0	-0.111	0	0	-0.164	0	0	-1.605	?	1	1	?	0	?	0	0	0	?	0	1	?	?	?	2	-2.452	0.0769230798	?	?	0	?	1	1.1818181276	-0.783	1	?	?	-7.6382441521	0	4	?	0	1	0	1	-8.5705757141	?	0	?	0	8984443	13	0	?	0	?	?	-12.7866792679	inf	2	inf	?	10.508	0	?	0	2	0	?	2.75	?	?	?	?	?	0	0.334	?	?	0	0	1.1101561785	?	2	-31.4585227966	-0.053	?	0	?	-0.078	?	?	-12.1137647629	1.01712	13	?	?	?	?	1.041426897	1931.236	0	-32.0102043152	?	?	1309.157	-9.2743673325	?	0	1	?	inf	1	2997.406	0	0	?	1.0171438456	?	?	3729672.75	-0.045	1	24570.668	0	?	-0.037	0.308	?	0	-1
?	?	1.0006668568	?	?	?	?	?	1129	0	?	?	0.339	1	0	?	-34.2466163635	3	3	0	0	0	15	?	-1.014	-32.501	?	?	?	?	0	?	?	?	?	0	-93.8142089844	652.117	0.349	0	?	0	1.2356637716	inf	?	2263.37	?	?	1	0	?	1	?	350.618	?	?	?	?	0.591	?	0	0	?	0	-29.237	inf	?	76	?	?	-31.989	-28.5104427338	?	?	0	-1.564	0	0	?	?	?	?	0.25	?	?	?	?	?	18	?	?	?	?	-95.1751785278	0	2.384	0	1	?	?	3	-90.282699585	0	0	?	0	0	0.9868420959	?	0	-47.3159637451	?	?	-48.051	?	0	0.5	?	?	4.17	0	?	?	?	-33.373	-116.5762710571	0	-0.376	0	0	-0.278	0	0	-3.449	?	2	1.2000000477	?	0	?	inf	0	0	?	0	7	?	?	?	4	-6.835	1.1388888359	?	?	0	?	4	0.8224852085	-2.809	1.75	?	?	-31.5317459106	0	9.999	?	inf	3	2	inf	-31.5203418732	?	0	?	1	1949496.25	75	0	?	0	?	?	-34.2694549561	4	0	0.6666666865	?	18.725	2	?	0	?	1.1075485945	?	5.07	?	?	?	?	?	0	0.582	?	?	1	0	1.1059718132	?	1.3333333731	-89.5135574341	-1.147	?	1	?	-1.978	?	?	-56.0744895935	1.05419	288	?	?	?	?	1.1851071119	1318.498	0	-129.1138916016	?	?	1898.032	-38.9485435486	?	4	4	?	3	328	1396.244	0	0	?	1.0480446815	?	?	1738436.875	-1.292	3	425256.656	2	?	-1.224	0.694	?	0	-1
?	?	1.0335633755	?	?	?	?	?	2746	2	?	?	0.239	1	0	?	-45.6637535095	3	1	-6	0	0	26	?	-0.467	-20.669	?	?	?	?	0	?	?	?	?	0	-143.2983703613	1585.692	0.143	0	?	0	1.0943057537	inf	?	396558.438	?	?	3	1	?	3	?	822.465	?	?	?	?	0.378	?	-3.722	0	?	0	-19.839	inf	?	150	?	?	-32.335	-46.5114974976	?	?	0	-1.062	0	0	?	?	?	?	0.5	?	?	?	?	?	28	?	?	?	?	-144.1586303711	0	4.132	-2.884	2	?	?	3	-158.2299041748	0	0	?	0	0	0.9933333397	?	0	-83.7181167603	?	?	-51.067	?	0	0.5	?	?	5.32	0	?	?	?	-35.673	-inf	0	-0.372	-0.001	-0.224	-0.259	-0.284	-0.206	-3.336	?	2	1.0769231319	?	0	?	inf	0	0	?	-2.197	10	?	?	?	6	-8.933	0.2380000055	?	?	0	?	7	0.9220104218	-2.994	1.4285714626	?	?	-48.9038352966	0	13.999	?	inf	6	4	0.5	-55.1417274475	?	0	?	3	62452711424	149	-0.354	?	0	?	?	-47.1963806152	1.6666666269	0	1.3333333731	?	28.679	5	?	0	?	0	?	5.77	?	?	?	?	?	0	0.488	?	?	2	-5.081	1.0514353514	?	1	-156.6942901611	-0.869	?	1	?	-1.283	?	?	-87.9796218872	0.911071	1000	?	?	?	?	1.0509030819	254288.156	0	-161.1825256348	?	?	348725.5	-60.3419113159	?	5	6	?	3	238	249905.406	0	0	?	0.9145092964	?	?	64662470656	-1.381	6	2514420.75	10	?	-1.237	1.002	?	0	-1
?	?	1.0171920061	?	?	?	?	?	239.5	3	?	?	0.199	1	0	?	-100.8542327881	1	0.5	-4	0	0	48	?	-0.45	-50.75	?	?	?	?	0	?	?	?	?	0	-271.3192138672	138.564	0.156	0	?	0	0.9966776371	inf	?	390.033	?	?	2	2	?	7	?	3471.919	?	?	?	?	0.394	?	-1.62	0	?	0	-46.806	inf	?	263	?	?	-79.348	-100.1080856323	?	?	0	-1.017	0	0	?	?	?	?	0.4666666687	?	?	?	?	?	43	?	?	?	?	-274.6258544922	0	7.628	-1.535	1.3999999762	?	?	8	-294.0623779297	0	0	?	0	0	0.8326995969	?	0	-151.6986541748	?	?	-168.864	?	0	0.25	?	?	5.09	0	?	?	?	-62.536	-304.3996887207	0	-1.151	-0.002	-0.119	-1.007	-0.047	-0.09	-10.449	?	4	0.8958333135	?	0	?	inf	0	0	?	-3.555	15	?	?	?	15	-19.977	1	?	?	0	?	13	0.9288321137	-8.444	1.1538461447	?	?	-96.0660324097	0	26.997	?	inf	13	4	0.6666666865	-108.342880249	?	0	?	2	56886.277	219	-0.236	?	0	?	?	-102.5881195068	2	0	0.5	?	58.923	5	?	0	?	inf	?	5.48	?	?	?	?	?	0	0.446	?	?	3	-0.847	0.9596230984	?	1.1538461447	-288.1271057129	-2.007	?	3	?	-3.206	?	?	-141.7448120117	0.933903	1000	?	?	?	?	0.934384048	200.496	0	-inf	?	?	337.096	-107.982925415	?	4	15	?	1	1000	238.508	0	0	?	0.941665113	?	?	40198.773	-2.421	3	19199.918	7	?	-3.035	2.004	?	0	-1
